id,origin,destination,start_time,income,kind
0,0,0,30,491.0984231068265,Human
1,0,0,51,513.7357984527049,Human
2,0,0,47,567.550811201735,Human
3,0,0,48,586.3474640105957,Human
4,0,0,70,586.8516376274475,Human
5,0,0,53,591.6693204447811,Human
6,0,0,51,601.3137559373858,Human
7,0,0,42,610.4868582393152,Human
8,0,0,52,617.4453946714843,Human
9,0,0,34,646.5589615252754,Human
10,0,0,37,649.7132696839626,Human
11,0,0,38,650.412147456106,Human
12,0,0,70,658.4091024775607,Human
13,0,0,67,676.2529471816457,Human
14,0,0,49,699.2977112166509,Human
15,0,0,49,727.2326469992182,Human
16,0,0,58,742.6585956180782,Human
17,0,0,43,743.7553910389753,Human
18,0,0,65,753.7709081553346,Human
19,0,0,22,761.8437659652793,Human
20,0,0,90,767.6170681366935,Human
21,0,0,56,777.0630287344238,Human
22,0,0,32,779.0639592631991,Human
23,0,0,51,793.0252767736928,Human
24,0,0,47,806.3598325453933,Human
25,0,0,33,822.5771428470101,Human
26,0,0,37,825.4433072334436,Human
27,0,0,41,832.3173438658397,Human
28,0,0,40,844.3352662229099,Human
29,0,0,60,850.3216016091212,Human
30,0,0,54,854.5785374972068,Human
31,0,0,65,859.2772315809713,Human
32,0,0,42,871.0408974081768,Human
33,0,0,26,877.6907461205365,Human
34,0,0,59,912.6272274022258,Human
35,0,0,56,913.5589076746268,Human
36,0,0,17,921.9548251796884,Human
37,0,0,57,932.0432837729122,Human
38,0,0,41,946.2003450753726,Human
39,0,0,38,948.3478854920526,Human
40,0,0,30,950.4213588862824,Human
41,0,0,62,954.0002559944874,Human
42,0,0,68,959.5289757906356,Human
43,0,0,67,969.457736312404,Human
44,0,0,30,981.8973671489576,Human
45,0,0,37,985.8695826897422,Human
46,0,0,83,1011.0784796502788,Human
47,0,0,54,1017.530975349866,Human
48,0,0,67,1040.734547163155,Human
49,0,0,26,1068.5648373754009,Human
50,0,0,71,1074.3823512953045,Human
51,0,0,35,1076.386102050743,Human
52,0,0,59,1111.987968807459,Human
53,0,0,72,1122.7546975855585,Human
54,0,0,67,1129.1321270070612,Human
55,0,0,33,1148.2139867956057,Human
56,0,0,58,1148.9174546898266,Human
57,0,0,78,1150.2916000513435,Human
58,0,0,54,1200.7903182940884,Human
59,0,0,36,1205.4292211271013,Human
60,0,0,68,1234.5997004771,Human
61,0,0,47,1240.6560786390864,Human
62,0,0,72,1244.4027248274256,Human
63,0,0,66,1249.5878531833848,Human
64,0,0,53,1265.4739572733297,Human
65,0,0,38,1291.2118623687816,Human
66,0,0,59,1291.7462447339112,Human
67,0,0,48,1293.252850487379,Human
68,0,0,58,1294.2551843223837,Human
69,0,0,67,1317.647826688136,Human
70,0,0,92,1338.7213376931895,Human
71,0,0,87,1342.087988935639,Human
72,0,0,44,1348.5865378412918,Human
73,0,0,42,1373.5659577718477,Human
74,0,0,19,1386.7650627050614,Human
75,0,0,38,1405.7852601227096,Human
76,0,0,53,1411.5824788559885,Human
77,0,0,57,1434.4967426379471,Human
78,0,0,59,1446.9812594843625,Human
79,0,0,44,1447.5744631551047,Human
80,0,0,35,1454.957177165027,Human
81,0,0,40,1457.5875839824732,Human
82,0,0,26,1460.8215047913693,Human
83,0,0,52,1467.6871321740252,Human
84,0,0,72,1474.5167950508735,Human
85,0,0,56,1474.807688008607,Human
86,0,0,30,1490.1599361877834,Human
87,0,0,76,1503.4428459110418,Human
88,0,0,25,1526.0895405694364,Human
89,0,0,69,1528.3774584247917,Human
90,0,0,39,1538.317647081207,Human
91,0,0,51,1546.5147326922538,Human
92,0,0,63,1567.0706205360798,Human
93,0,0,61,1614.9493849180149,Human
94,0,0,38,1626.914224999384,Human
95,0,0,66,1649.648602545546,Human
96,0,0,56,1653.1781197118603,Human
97,0,0,27,1697.366940102563,Human
98,0,0,65,1717.0377309640771,Human
99,0,0,59,1718.6657268339234,Human
100,0,0,55,1723.69240549938,Human
101,0,0,75,1751.9448432672848,Human
102,0,0,33,1783.933402668827,Human
103,0,0,76,1794.439334206041,Human
104,0,0,51,1804.2001824470888,Human
105,0,0,66,1805.1606101798543,Human
106,0,0,60,1822.2981036688468,Human
107,0,0,65,1830.3424648913517,Human
108,0,0,47,1838.9541098615327,Human
109,0,0,78,1862.7228332236152,Human
110,0,0,68,1880.1756700095973,Human
111,0,0,52,1885.557658153182,Human
112,0,0,29,1888.2149669861096,Human
113,0,0,72,1900.764377468582,Human
114,0,0,42,1927.298426803608,Human
115,0,0,60,1942.5668635563816,Human
116,0,0,75,1997.7276787447236,Human
117,0,0,64,2022.4315636845977,Human
118,0,0,77,2043.1688306873104,Human
119,0,0,57,2044.1603053436156,Human
120,0,0,54,2046.5713793034688,Human
121,0,0,63,2078.9202215407213,Human
122,0,0,39,2088.64210540395,Human
123,0,0,41,2105.159940183184,Human
124,0,0,56,2105.6010448069283,Human
125,0,0,75,2113.1349678504243,Human
126,0,0,61,2131.3254046090938,Human
127,0,0,33,2133.445027811215,Human
128,0,0,33,2139.4702648744856,Human
129,0,0,62,2142.030696222753,Human
130,0,0,45,2158.6935677652164,Human
131,0,0,56,2177.5877894542577,Human
132,0,0,41,2187.718469250836,Human
133,0,0,51,2198.5025098873134,Human
134,0,0,42,2222.040577514192,Human
135,0,0,56,2260.56382504795,Human
136,0,0,43,2276.662146114732,Human
137,0,0,75,2280.385817754286,Human
138,0,0,53,2283.7291705859197,Human
139,0,0,37,2326.172138461347,Human
140,0,0,52,2337.3116255789537,Human
141,0,0,80,2361.523720441912,Human
142,0,0,70,2382.718205806423,Human
143,0,0,88,2421.0391237858234,Human
144,0,0,75,2421.832203454489,Human
145,0,0,41,2436.431929205765,Human
146,0,0,27,2476.7673195544394,Human
147,0,0,29,2476.7926805910606,Human
148,0,0,41,2520.757475212996,Human
149,0,0,39,2528.765907819195,Human
150,0,0,47,2574.4307659940623,Human
151,0,0,75,2629.980017260476,Human
152,0,0,53,2645.062412614309,Human
153,0,0,57,2667.9339807116767,Human
154,0,0,24,2722.266725979925,Human
155,0,0,38,2747.619709803412,Human
156,0,0,46,2753.3979495063454,Human
157,0,0,77,2758.442965787371,Human
158,0,0,76,2780.081336731352,Human
