travel_time,id,kind,action,bid_route_0,bid_route_1,bid_route_2,karma_balance,origin,destination,start_time,income,urgency,reward,observation,cost_table
39.2,134,AV,1,0,5,7,4,0,0,92,4818.617258984985,0.4,-15.680000000000001,"0.33223015873015865,0.28786734693877547,0.3432033333333333,0.4,0.92,0.23173885231203734,9.0","0,0,0"
26.9,92,AV,2,3,2,5,2,0,0,10,4090.160813256426,0.7,-18.83,"0.261281746031746,0.2631684587813621,0.34315359477124185,0.7,0.1,0.19670563601379967,7.0","0,0,0"
36.483333333333334,213,AV,1,1,7,7,1,0,0,87,2909.5116230827134,0.4,-14.593333333333334,"0.262741935483871,0.26970312500000004,0.35259259259259257,0.4,0.87,0.13992538690731113,8.0","0,0,0"
40.85,4,AV,2,0,3,1,8,0,0,85,2574.4307659940623,1.0,-40.85,"0.3526927083333333,0.2760185185185185,0.3357816091954023,1.0,0.85,0.12381054543309646,8.0","0,0,0"
18.2,209,AV,1,1,7,5,8,0,0,7,1205.4292211271013,1.0,-18.2,"0.3541309523809524,0.28577272727272723,0.3377413793103448,1.0,0.07,0.05797198018301001,15.0","0,0,0"
39.5,13,AV,2,2,3,1,5,0,0,61,3257.969850357721,0.2,-7.9,"0.2748455284552846,0.2728234126984127,0.33172093023255816,0.2,0.61,0.15668357817407447,5.0","0,0,0"
24.1,267,AV,1,1,6,9,9,0,0,8,8028.27043643778,0.3,-7.23,"0.3062649572649572,0.27538025889967643,0.3441041666666667,0.3,0.08,0.3860987658900816,15.0","0,0,0"
43.6,143,AV,2,0,0,9,2,0,0,87,4061.843573313689,0.4,-17.44,"0.26498888888888883,0.2782083333333334,0.3419528301886793,0.4,0.87,0.19534379207968386,11.0","0,0,0"
22.533333333333335,216,AV,1,1,7,7,7,0,0,23,801.7987355487146,0.2,-4.506666666666667,"0.28930263157894737,0.2643162393162394,0.36027401129943504,0.2,0.23,0.03856042278826712,14.0","0,0,0"
30.616666666666667,71,AV,2,2,2,3,4,0,0,39,419.7646265090227,0.1,-3.061666666666667,"0.31765151515151513,0.293090579710145,0.3545510204081632,0.1,0.39,0.02018748689927752,4.0","0,0,0"
