travel_time,id,kind,action,bid_route_0,bid_route_1,bid_route_2,karma_balance,origin,destination,start_time,income,urgency,reward,observation,cost_table
32.916666666666664,102,AV,2,0,1,6,0,0,0,44,2835.850686157305,0.1,-3.2916666666666665,"0.3160470085470085,0.2643497942386831,0.3458079710144928,0.1,0.44,0.14011653592951495,6.0","0,0,0"
62.0,156,AV,0,5,0,5,13,0,0,73,793.0252767736928,0.2,-12.4,"0.4064012345679012,0.28534009009009004,0.3387903225806452,0.2,0.73,0.0391825829295129,18.0","0,0,0"
41.15,212,AV,2,2,0,0,14,0,0,73,1538.317647081207,0.1,-4.115,"0.3294691358024691,0.26887229437229443,0.3327005649717514,0.1,0.73,0.07600673086224138,14.0","0,0,0"
19.25,251,AV,1,0,6,4,6,0,0,11,2528.765907819195,0.1,-1.925,"0.3730472636815921,0.2663743169398907,0.3339462365591398,0.1,0.11,0.12494378526691811,12.0","0,0,0"
30.15,49,AV,1,2,6,3,9,0,0,55,6130.868263041086,0.1,-3.015,"0.3303679245283018,0.2741577777777778,0.33690740740740743,0.1,0.55,0.3029200470429381,15.0","0,0,0"
68.78333333333333,27,AV,0,6,8,4,5,0,0,79,767.6170681366935,0.5,-34.391666666666666,"0.40803381642512077,0.2646859903381642,0.3201185897435898,0.5,0.79,0.03792718884414417,11.0","0,0,0"
29.183333333333334,99,AV,2,0,3,0,6,0,0,33,959.5289757906356,0.1,-2.9183333333333334,"0.38955228758169935,0.28518376068376067,0.3460935672514619,0.1,0.33,0.04740936357053375,6.0","0,0,0"
30.05,7,AV,1,3,8,1,5,0,0,57,2949.689674384749,0.1,-3.0050000000000003,"0.44326950354609934,0.2750452380952381,0.3325314465408805,0.1,0.57,0.14574120607241453,13.0","0,0,0"
35.2,110,AV,1,2,4,2,11,0,0,55,1626.914224999384,0.2,-7.040000000000001,"0.38676775956284154,0.315310502283105,0.34192857142857136,0.2,0.55,0.0803841988487261,15.0","0,0,0"
80.91666666666667,286,AV,0,6,5,0,1,0,0,99,4679.48341028673,1.0,-80.91666666666667,"0.4422589285714287,0.290458904109589,0.3648333333333333,1.0,0.99,0.23120857828995,7.0","0,0,0"
40.65,76,AV,2,3,1,3,7,0,0,77,586.8516376274475,0.8,-32.52,"0.44949999999999996,0.29590666666666665,0.34585119047619045,0.8,0.77,0.028995750365243225,7.0","0,0,0"
23.816666666666666,165,AV,2,3,0,8,2,0,0,8,1244.4027248274256,0.3,-7.145,"0.42096296296296304,0.3038670411985019,0.3566428571428571,0.3,0.08,0.06148468956958209,10.0","0,0,0"
25.566666666666666,152,AV,0,5,8,4,3,0,0,26,2574.4307659940623,0.2,-5.113333333333333,"0.4005940860215054,0.29285964912280704,0.37225641025641026,0.2,0.26,0.12720004007342384,8.0","0,0,0"
67.26666666666667,238,AV,0,4,5,0,4,0,0,76,1880.1756700095973,0.4,-26.906666666666666,"0.3717321428571428,0.24678153153153154,0.3248361111111111,0.4,0.76,0.09289759263654204,8.0","0,0,0"
70.63333333333334,200,AV,0,7,7,0,1,0,0,78,4660.29795945294,0.3,-21.19,"0.42048538011695913,0.292056862745098,0.3653958333333333,0.3,0.78,0.23026064442157015,8.0","0,0,0"
50.06666666666667,296,AV,2,2,3,7,10,0,0,97,946.2003450753726,0.3,-15.02,"0.4180632183908045,0.27384490740740736,0.3448,0.3,0.97,0.04675080930545112,17.0","0,0,0"
41.75,159,AV,1,1,9,6,17,0,0,98,1862.7228332236152,0.1,-4.175,"0.4577608695652174,0.2808194444444444,0.3622777777777778,0.1,0.98,0.09203526548916015,26.0","0,0,0"
27.483333333333334,191,AV,1,3,6,0,4,0,0,50,2753.3979495063454,0.2,-5.496666666666667,"0.34638518518518524,0.26665525114155253,0.3326220238095237,0.2,0.5,0.13604262897318792,10.0","0,0,0"
41.483333333333334,144,AV,1,0,8,6,1,0,0,92,1017.530975349866,0.2,-8.296666666666667,"0.3226081871345029,0.2680022222222222,0.33967816091954023,0.2,0.92,0.050275184149485695,9.0","0,0,0"
23.95,113,AV,0,7,8,4,8,0,0,26,649.7132696839626,0.4,-9.58,"0.3441215277777777,0.2573490196078431,0.3518181818181818,0.4,0.26,0.03210168050804979,15.0","0,0,0"
53.31666666666667,35,AV,0,6,4,4,12,0,0,60,2022.4315636845977,0.4,-21.326666666666668,"0.2751111111111111,0.2368355855855856,0.3038297872340426,0.4,0.6,0.09992631355425287,18.0","0,0,0"
37.81666666666667,209,AV,1,2,4,0,7,0,0,85,1997.7276787447236,0.1,-3.781666666666667,"0.3393302469135802,0.25135416666666666,0.324035519125683,0.1,0.85,0.09870571939579707,11.0","0,0,0"
43.06666666666667,257,AV,1,2,5,8,6,0,0,90,2758.442965787371,0.7,-30.14666666666667,"0.3863410256410256,0.30253076923076927,0.36773333333333336,0.7,0.9,0.13629189816371895,11.0","0,0,0"
16.933333333333334,239,AV,0,4,3,7,5,0,0,15,1011.0784796502788,0.3,-5.08,"0.41339843749999994,0.3013963963963964,0.34732371794871797,0.3,0.15,0.04995637281363524,9.0","0,0,0"
19.383333333333333,77,AV,1,0,6,4,2,0,0,14,779.0639592631991,0.1,-1.9383333333333335,"0.3056214689265537,0.23097435897435897,0.33161564625850337,0.1,0.14,0.0384927682449347,8.0","0,0,0"
43.0,45,AV,0,7,5,6,1,0,0,47,2857.712092786687,0.2,-8.6,"0.3480955882352941,0.2764303482587065,0.3327909090909092,0.2,0.47,0.1411966860877753,8.0","0,0,0"
27.416666666666668,118,AV,0,8,2,2,0,0,0,27,1294.2551843223837,0.3,-8.225,"0.42550000000000004,0.29466161616161624,0.3412827380952381,0.3,0.27,0.06394784955402583,8.0","0,0,0"
23.316666666666666,232,AV,2,3,2,2,5,0,0,4,2113.1349678504243,0.1,-2.3316666666666666,"0.3015901639344263,0.25567632850241545,0.3272305555555555,0.1,0.04,0.10440787771091574,5.0","0,0,0"
43.61666666666667,108,AV,2,0,1,3,5,0,0,98,4159.866430607663,0.2,-8.723333333333334,"0.39937719298245616,0.28120000000000006,0.3402121212121211,0.2,0.98,0.20553482488742356,5.0","0,0,0"
32.11666666666667,249,AV,1,0,8,7,0,0,0,69,16390.717038727882,0.1,-3.211666666666667,"0.30926785714285715,0.2585388127853881,0.3247407407407408,0.1,0.69,0.8098488767684134,8.0","0,0,0"
22.316666666666666,268,AV,1,0,8,8,1,0,0,24,6007.794801579103,0.2,-4.463333333333334,"0.34337202380952375,0.2633925438596491,0.32708045977011496,0.2,0.24,0.29683911084658465,9.0","0,0,0"
74.2,63,AV,0,9,0,0,3,0,0,83,761.8437659652793,0.2,-14.840000000000002,"0.3779270833333333,0.2765019841269842,0.3495757575757576,0.2,0.83,0.03764193577878302,12.0","0,0,0"
68.9,208,AV,0,6,8,2,5,0,0,77,1234.5997004771,0.7,-48.230000000000004,"0.3180751633986928,0.25726016260162604,0.3272234042553191,0.7,0.77,0.06100033197617807,11.0","0,0,0"
42.45,0,AV,2,1,2,5,15,0,0,85,2872.269398564857,0.6,-25.470000000000002,"0.3564905660377358,0.2775844444444445,0.3770833333333334,0.6,0.85,0.1419159479544386,20.0","0,0,0"
16.6,237,AV,1,1,6,7,3,0,0,2,4227.85786318916,0.1,-1.6600000000000001,"0.4325680272108844,0.27360919540229883,0.3452177419354839,0.1,0.02,0.2088942133251532,9.0","0,0,0"
42.05,221,AV,2,0,1,9,10,0,0,98,2968.817229463249,0.4,-16.82,"0.4643194444444444,0.3098574561403509,0.37553030303030305,0.4,0.98,0.1466862793696381,19.0","0,0,0"
30.033333333333335,82,AV,2,2,1,2,5,0,0,36,7332.887514065835,0.2,-6.006666666666668,"0.4415179487179489,0.27497008547008545,0.3469432624113475,0.2,0.36,0.3623106117141683,5.0","0,0,0"
23.866666666666667,175,AV,2,0,0,1,12,0,0,12,5394.467136051333,0.2,-4.773333333333333,"0.3032377049180328,0.256218875502008,0.3266449275362318,0.2,0.12,0.2665352065179911,12.0","0,0,0"
56.65,101,AV,0,7,4,5,0,0,0,63,950.4213588862824,0.2,-11.33,"0.3847146892655367,0.2621396396396396,0.31668085106382976,0.2,0.63,0.04695936536102284,7.0","0,0,0"
32.1,67,AV,1,2,6,4,3,0,0,67,3783.636689084741,0.1,-3.2100000000000004,"0.4200555555555556,0.2785416666666667,0.35290058479532166,0.1,0.67,0.18694569099783895,9.0","0,0,0"
20.216666666666665,192,AV,0,5,3,2,9,0,0,22,4967.653125719208,0.1,-2.0216666666666665,"0.3981775362318842,0.27198795180722884,0.33913661202185785,0.1,0.22,0.24544675468029653,14.0","0,0,0"
23.866666666666667,88,AV,2,1,0,4,2,0,0,0,2953.464044858564,0.3,-7.16,"0.3342121212121213,0.27126190476190476,0.3480217391304348,0.3,0.0,0.1459276939290168,6.0","0,0,0"
20.35,298,AV,0,9,8,8,7,0,0,24,3101.095365071405,0.5,-10.175,"0.3904930555555556,0.29387195121951226,0.3665660377358491,0.5,0.24,0.15322200927639995,16.0","0,0,0"
48.0,169,AV,0,5,8,4,3,0,0,51,1249.5878531833848,0.4,-19.200000000000003,"0.3712460317460317,0.28502142857142854,0.3475141843971632,0.4,0.51,0.06174088155709868,8.0","0,0,0"
39.88333333333333,274,AV,1,2,7,9,18,0,0,98,859.2772315809713,0.1,-3.9883333333333333,"0.4099679487179488,0.3104466666666667,0.33809289617486343,0.1,0.98,0.042456025516412095,25.0","0,0,0"
26.683333333333334,37,AV,2,2,3,8,13,0,0,28,3159.4556453821087,0.4,-10.673333333333334,"0.44248581560283695,0.30594017094017095,0.34651538461538467,0.4,0.28,0.15610553214765938,21.0","0,0,0"
33.733333333333334,228,AV,2,3,2,3,6,0,0,54,5386.149373461946,0.4,-13.493333333333334,"0.44453401360544204,0.30080769230769233,0.3720654761904762,0.4,0.54,0.2661242342173697,6.0","0,0,0"
22.8,36,AV,1,1,6,3,2,0,0,26,850.3216016091212,0.6,-13.68,"0.4930058479532164,0.28748026315789477,0.34571568627450977,0.6,0.26,0.04201353682867991,8.0","0,0,0"
35.65,270,AV,2,3,0,3,9,0,0,70,5427.330032863625,0.2,-7.13,"0.5125074074074074,0.30773464912280707,0.3633091787439613,0.2,0.7,0.26815892926348833,9.0","0,0,0"
33.25,39,AV,1,2,5,1,2,0,0,66,1434.4967426379471,0.1,-3.325,"0.47933687943262404,0.2910949367088608,0.35483641975308644,0.1,0.66,0.07087704418350775,7.0","0,0,0"
39.95,59,AV,2,3,1,6,1,0,0,69,1068.5648373754009,0.4,-15.980000000000002,"0.5160750000000001,0.29435590277777773,0.36356918238993713,0.4,0.69,0.052796716047137274,7.0","0,0,0"
18.35,123,AV,1,2,6,5,2,0,0,16,1148.9174546898266,0.2,-3.6700000000000004,"0.47310227272727273,0.27465296803652967,0.33988418079096044,0.2,0.16,0.05676685821503235,8.0","0,0,0"
41.11666666666667,285,AV,1,1,5,8,7,0,0,83,2088.64210540395,0.3,-12.334999999999999,"0.5064290780141844,0.30094444444444446,0.34976969696969706,0.3,0.83,0.10319770996204586,12.0","0,0,0"
30.95,280,AV,0,8,1,5,2,0,0,29,8348.421721831439,0.4,-12.38,"0.4448765432098765,0.281594696969697,0.3652916666666667,0.4,0.29,0.41248713758156286,10.0","0,0,0"
21.516666666666666,151,AV,1,3,6,6,1,0,0,32,981.8973671489576,0.3,-6.454999999999999,"0.37505172413793103,0.26475775193798445,0.3274746376811595,0.3,0.32,0.048514563335367175,7.0","0,0,0"
18.383333333333333,104,AV,1,1,6,1,20,0,0,17,2667.9339807116767,0.2,-3.6766666666666667,"0.3852416666666666,0.3007783882783884,0.3502672413793104,0.2,0.17,0.13181994005915215,26.0","0,0,0"
11.866666666666667,147,AV,0,4,8,5,6,0,0,8,5702.616109653807,0.2,-2.3733333333333335,"0.4539,0.3151888888888889,0.35964676616915425,0.2,0.08,0.28176053800041856,10.0","0,0,0"
41.4,260,AV,1,2,6,0,2,0,0,100,2276.662146114732,0.1,-4.14,"0.34098015873015874,0.2587265917602996,0.32487719298245615,0.1,1.0,0.1124875914492194,8.0","0,0,0"
37.0,288,AV,1,1,5,5,0,0,0,81,12197.400506638176,0.2,-7.4,"0.5045272727272727,0.31802857142857144,0.38375862068965516,0.2,0.81,0.6026613159421645,5.0","0,0,0"
30.25,80,AV,1,0,7,6,2,0,0,62,4304.4895651906745,0.7,-21.174999999999997,"0.3858819444444444,0.26552674897119344,0.33413114754098366,0.7,0.62,0.21268050880229086,9.0","0,0,0"
37.483333333333334,96,AV,2,0,0,0,11,0,0,62,3022.892107624705,0.3,-11.245,"0.3544236111111111,0.2818333333333333,0.325516393442623,0.3,0.62,0.14935806482215805,11.0","0,0,0"
37.35,217,AV,2,1,2,0,14,0,0,57,2131.3254046090938,0.1,-3.7350000000000003,"0.3570960451977402,0.29331924882629107,0.37132333333333334,0.1,0.57,0.10530664893258515,14.0","0,0,0"
36.06666666666667,120,AV,0,9,7,2,9,0,0,36,2780.081336731352,0.5,-18.033333333333335,"0.4710595238095238,0.3135952380952381,0.35931770833333326,0.5,0.36,0.1373610283526348,18.0","0,0,0"
24.083333333333332,71,AV,2,0,3,7,0,0,0,17,753.7709081553346,0.8,-19.266666666666666,"0.42465306122448987,0.32619248826291075,0.37864999999999993,0.8,0.17,0.03724306397749163,7.0","0,0,0"
67.21666666666667,215,AV,0,9,5,9,7,0,0,76,1751.9448432672848,0.3,-20.165,"0.48488043478260884,0.28538122605363986,0.3433830409356725,0.3,0.76,0.08656183619837181,16.0","0,0,0"
28.733333333333334,167,AV,1,1,4,4,2,0,0,57,1129.1321270070612,0.6,-17.24,"0.4458736559139785,0.28658474576271187,0.36226344086021506,0.6,0.57,0.05578928503366858,6.0","0,0,0"
43.13333333333333,227,AV,2,3,1,4,2,0,0,78,2747.619709803412,0.1,-4.3133333333333335,"0.40235156250000004,0.2553098958333333,0.33116129032258057,0.1,0.78,0.13575713194935043,6.0","0,0,0"
