id,origin,destination,start_time,income,kind
0,0,0,59,21.71863738525853,Human
1,0,0,32,26.10047322583462,Human
2,0,0,39,28.0680783497702,Human
3,0,0,80,28.11720881153488,Human
4,0,0,48,30.054552993917728,Human
5,0,0,51,38.4768695946831,Human
6,0,0,70,39.84596978092326,Human
7,0,0,68,41.97637947099244,Human
8,0,0,37,42.445954508197325,Human
9,0,0,44,50.6389294692178,Human
10,0,0,50,51.882987914413945,Human
11,0,0,46,56.9655073659875,Human
12,0,0,61,57.28193915625323,Human
13,0,0,80,58.51027769913297,Human
14,0,0,44,61.15000286461345,Human
15,0,0,47,63.21977046916082,Human
16,0,0,48,64.26058588256491,Human
17,0,0,32,65.33890484363302,Human
18,0,0,27,65.57678967204737,Human
19,0,0,58,69.21892741123139,Human
20,0,0,36,71.59080791144876,Human
21,0,0,63,71.85667082931167,Human
22,0,0,83,73.09160502322729,Human
23,0,0,43,74.06023758423208,Human
24,0,0,32,74.9794280162997,Human
25,0,0,67,77.3205034620968,Human
26,0,0,32,79.21057667236461,Human
27,0,0,90,83.42618279991096,Human
28,0,0,44,84.79730452067297,Human
29,0,0,41,99.17747128700466,Human
30,0,0,48,99.48363440118514,Human
31,0,0,42,99.4900475674065,Human
32,0,0,50,103.84352821458296,Human
33,0,0,64,105.23872167264082,Human
34,0,0,45,107.2916859288986,Human
35,0,0,63,107.53285984632323,Human
36,0,0,62,108.0200955086696,Human
37,0,0,49,108.05912624974889,Human
38,0,0,60,115.0399324216134,Human
39,0,0,30,117.1485875969615,Human
40,0,0,81,119.42036083671664,Human
41,0,0,48,119.90264734729368,Human
42,0,0,39,121.13169212124645,Human
43,0,0,69,127.48192867963044,Human
44,0,0,60,137.827807757833,Human
45,0,0,46,138.82376744679527,Human
46,0,0,55,139.74280886755346,Human
47,0,0,35,141.73470508638104,Human
48,0,0,50,146.51648076713536,Human
49,0,0,48,148.1428095163657,Human
50,0,0,18,149.41488924026865,Human
51,0,0,54,152.23574492873516,Human
52,0,0,14,158.6453765370725,Human
53,0,0,50,158.9425618344063,Human
54,0,0,64,160.39423458581732,Human
55,0,0,41,167.26798952873736,Human
56,0,0,80,168.19174843873682,Human
57,0,0,29,169.7890214745277,Human
58,0,0,42,170.17527463906896,Human
59,0,0,47,171.15878971364504,Human
60,0,0,25,175.15556042839705,Human
61,0,0,53,176.86312555194397,Human
62,0,0,34,180.2658763709112,Human
63,0,0,50,184.16464873139336,Human
64,0,0,64,186.6225394776352,Human
65,0,0,60,188.1809522587269,Human
66,0,0,40,191.16496154888893,Human
67,0,0,64,192.26059616986336,Human
68,0,0,39,198.9364111902541,Human
69,0,0,40,202.1671703328395,Human
70,0,0,60,204.30622862021733,Human
71,0,0,74,204.71970691490296,Human
72,0,0,40,218.4509775743674,Human
73,0,0,75,227.71917048935268,Human
74,0,0,37,235.10474159069176,Human
75,0,0,48,240.04515875028883,Human
76,0,0,16,245.0458802045612,Human
77,0,0,63,248.78646844076167,Human
78,0,0,24,252.27575907887604,Human
79,0,0,28,259.2429388604687,Human
80,0,0,47,269.8898673920239,Human
81,0,0,71,286.7789589449951,Human
82,0,0,49,286.94580140418327,Human
83,0,0,47,289.0246334581028,Human
84,0,0,45,290.47331993559897,Human
85,0,0,45,294.6191790764749,Human
86,0,0,57,302.71678901297696,Human
87,0,0,52,303.86275141798745,Human
88,0,0,72,306.8249019199619,Human
89,0,0,45,309.1361742137219,Human
90,0,0,42,309.59023383863035,Human
91,0,0,54,309.7857561608854,Human
92,0,0,20,310.2654622498719,Human
93,0,0,22,310.4321718130521,Human
94,0,0,56,320.04731439316066,Human
95,0,0,50,322.451279720292,Human
96,0,0,98,322.6904118347526,Human
97,0,0,43,326.6611525075772,Human
98,0,0,78,327.9812238700901,Human
99,0,0,74,328.0978092896951,Human
100,0,0,36,328.6895059211862,Human
101,0,0,44,338.50527069250967,Human
102,0,0,44,340.52598406956804,Human
103,0,0,33,341.5752338740841,Human
104,0,0,43,344.4638177112048,Human
105,0,0,56,347.3466033944039,Human
106,0,0,40,348.61539001470265,Human
107,0,0,59,353.9488125043377,Human
108,0,0,37,354.44326488984905,Human
109,0,0,56,383.2190970610108,Human
110,0,0,63,389.57808025618334,Human
111,0,0,53,389.8623022518242,Human
112,0,0,60,399.2352950386727,Human
113,0,0,43,402.8749697044063,Human
114,0,0,63,418.65590429856985,Human
115,0,0,46,426.8196993348628,Human
116,0,0,39,431.5545596554155,Human
117,0,0,28,432.47336111247057,Human
118,0,0,39,433.87980052517145,Human
119,0,0,42,445.355213693779,Human
120,0,0,45,453.4807464542579,Human
121,0,0,45,459.5666621971018,Human
122,0,0,31,460.2649381476023,Human
123,0,0,51,475.2981549606178,Human
124,0,0,27,484.04276425580105,Human
125,0,0,27,484.1906728098664,Human
126,0,0,49,485.2868445916232,Human
127,0,0,44,492.873449571689,Human
128,0,0,38,495.6434104800386,Human
129,0,0,43,502.2305276133777,Human
130,0,0,81,516.076257081088,Human
131,0,0,13,521.1431683421774,Human
132,0,0,32,522.973726856294,Human
133,0,0,35,524.3893112559958,Human
134,0,0,82,530.5096238130133,Human
135,0,0,70,534.5154668763598,Human
136,0,0,83,536.525830270158,Human
137,0,0,89,544.0547443550604,Human
138,0,0,69,559.3387450451584,Human
139,0,0,30,562.3433560323172,Human
140,0,0,42,570.3765755106751,Human
141,0,0,52,583.7823068318808,Human
142,0,0,51,587.645010447796,Human
143,0,0,37,589.8964011874154,Human
144,0,0,39,598.645261160854,Human
145,0,0,34,618.838378223228,Human
146,0,0,45,624.6226227448327,Human
147,0,0,68,628.5976632123474,Human
148,0,0,54,638.6125852208626,Human
149,0,0,58,643.7584247618538,Human
150,0,0,20,646.0609192092575,Human
151,0,0,32,679.8899681104378,Human
152,0,0,39,692.58252298672,Human
153,0,0,40,704.2816100207141,Human
154,0,0,42,734.9413774948675,Human
155,0,0,39,736.4608712240595,Human
156,0,0,46,740.6719232962039,Human
157,0,0,79,741.360157446847,Human
158,0,0,57,742.687316527077,Human
159,0,0,53,745.476369685405,Human
160,0,0,42,751.2181641591902,Human
161,0,0,41,759.1228248988516,Human
162,0,0,50,767.3976080113814,Human
163,0,0,72,768.8548914264984,Human
164,0,0,34,783.8794127097556,Human
165,0,0,45,785.2592791792863,Human
166,0,0,34,787.2966827284853,Human
167,0,0,44,803.0093289227823,Human
168,0,0,61,811.7618276102137,Human
169,0,0,69,811.9223311028298,Human
170,0,0,48,829.5162863441127,Human
171,0,0,78,840.8410612726723,Human
172,0,0,46,851.504708110295,Human
173,0,0,48,853.8877775810919,Human
174,0,0,55,863.9512202151499,Human
175,0,0,52,870.9853842808059,Human
176,0,0,53,871.3191239918823,Human
177,0,0,13,887.4154983929301,Human
178,0,0,67,903.7762074279464,Human
179,0,0,52,921.3428236437549,Human
180,0,0,28,934.2611529265304,Human
181,0,0,39,954.385645844094,Human
182,0,0,74,978.7281937768014,Human
183,0,0,72,1018.822300794707,Human
184,0,0,25,1034.2754485085857,Human
185,0,0,66,1042.625059251175,Human
186,0,0,40,1051.5706190831222,Human
187,0,0,60,1055.5009210143155,Human
188,0,0,36,1089.3362437890603,Human
189,0,0,32,1093.203701105051,Human
190,0,0,50,1099.1476307911637,Human
191,0,0,20,1123.745243340676,Human
192,0,0,30,1142.5641560584136,Human
193,0,0,53,1155.9184127803474,Human
194,0,0,58,1169.4570636721417,Human
195,0,0,26,1193.8295514435654,Human
196,0,0,53,1232.1562192983529,Human
197,0,0,55,1251.2017470797337,Human
198,0,0,50,1261.4277756272218,Human
199,0,0,55,1264.489952586864,Human
200,0,0,37,1275.2582156480937,Human
201,0,0,35,1287.2808357341378,Human
202,0,0,54,1301.0825687704812,Human
203,0,0,58,1310.5294239370548,Human
204,0,0,48,1339.7830062072046,Human
205,0,0,61,1352.582175252403,Human
206,0,0,36,1378.109706782255,Human
207,0,0,49,1397.1768689611938,Human
208,0,0,68,1420.233390862697,Human
209,0,0,50,1449.6721998199296,Human
210,0,0,64,1451.3223652698784,Human
211,0,0,39,1462.3702856022126,Human
212,0,0,31,1476.4370889593283,Human
213,0,0,83,1479.2287287157783,Human
214,0,0,46,1499.775561030469,Human
215,0,0,31,1513.0287564075045,Human
216,0,0,43,1515.779668517339,Human
217,0,0,35,1521.1291879593896,Human
218,0,0,49,1538.1167769809852,Human
219,0,0,77,1547.2450569921657,Human
220,0,0,44,1583.4751570053518,Human
221,0,0,48,1602.6509836919151,Human
222,0,0,65,1626.375456099421,Human
223,0,0,52,1634.2949110103011,Human
224,0,0,52,1636.9747032996231,Human
225,0,0,17,1679.218473323897,Human
226,0,0,43,1704.9720883013536,Human
227,0,0,57,1705.6832407711313,Human
228,0,0,50,1705.7102265514764,Human
229,0,0,24,1742.1574128439938,Human
230,0,0,19,1758.0246378660397,Human
231,0,0,72,1763.8881163411872,Human
232,0,0,45,1772.8603532054433,Human
233,0,0,61,1789.6437675329892,Human
234,0,0,47,1790.5651121651,Human
235,0,0,64,1825.7664075193084,Human
236,0,0,40,1830.1128661190853,Human
237,0,0,69,1831.4639327133689,Human
238,0,0,61,1869.627827656473,Human
239,0,0,25,1884.8122502233111,Human
240,0,0,58,1897.709417666831,Human
241,0,0,66,1913.2040024464363,Human
242,0,0,42,1935.3420456463784,Human
243,0,0,29,1935.6326423628057,Human
244,0,0,39,1951.0074674158752,Human
245,0,0,47,1956.659247732915,Human
246,0,0,52,2022.4666550741224,Human
247,0,0,17,2173.6079829399528,Human
248,0,0,35,2175.5990460655344,Human
249,0,0,76,2197.012729347798,Human
250,0,0,65,2205.36379865568,Human
251,0,0,31,2285.8845778904138,Human
252,0,0,22,2300.4162809274803,Human
253,0,0,30,2335.546972870862,Human
254,0,0,28,2398.0307869022117,Human
255,0,0,46,2509.234015229867,Human
256,0,0,54,2524.705132498912,Human
257,0,0,55,2533.176014567522,Human
258,0,0,64,2545.820432372726,Human
259,0,0,51,2565.843684647137,Human
260,0,0,34,2596.480379392549,Human
261,0,0,12,2627.59696502592,Human
262,0,0,48,2675.827545963706,Human
263,0,0,73,2707.974408753956,Human
264,0,0,71,2773.316981241197,Human
265,0,0,71,2902.1651515170456,Human
266,0,0,62,2914.532072633756,Human
267,0,0,62,2991.533314975396,Human
268,0,0,57,3086.929619222636,Human
269,0,0,49,3242.8471353445766,Human
270,0,0,53,3393.532030022936,Human
271,0,0,58,3494.500899851955,Human
272,0,0,56,3496.9588531449604,Human
273,0,0,56,3610.664479574613,Human
274,0,0,54,3676.2069809995824,Human
275,0,0,52,3705.971408141423,Human
276,0,0,31,3946.264390619724,Human
277,0,0,75,4138.432886103193,Human
278,0,0,63,4247.155666038457,Human
279,0,0,57,4567.800621312007,Human
280,0,0,81,4571.306289887176,Human
281,0,0,56,4571.829841275072,Human
282,0,0,58,4643.870520802318,Human
283,0,0,46,5031.772247794215,Human
284,0,0,23,5573.388120572773,Human
285,0,0,61,5817.004719747628,Human
286,0,0,57,5840.981428380107,Human
287,0,0,36,6047.562581916305,Human
288,0,0,54,6155.401882901644,Human
289,0,0,69,6424.431240070765,Human
290,0,0,74,6789.897889024601,Human
291,0,0,59,6889.440575807377,Human
292,0,0,86,7909.367438840313,Human
293,0,0,40,8213.476830708638,Human
294,0,0,48,8339.102086219797,Human
295,0,0,30,8680.72548127186,Human
296,0,0,30,10811.962905776472,Human
297,0,0,64,12228.630986459028,Human
298,0,0,41,13606.96648436918,Human
299,0,0,70,18192.13377806793,Human
