travel_time,id,kind,action,origin,destination,start_time,income,urgency,reward,cost_table
24.783333333333335,47,AV,2,0,0,53,803.0093289227823,2,-4.146093305931171,"0,0,0"
13.116666666666667,151,AV,2,0,0,32,431.5545596554155,7,-4.127489703370979,"0,0,0"
22.3,114,AV,2,0,0,51,3945.348275410578,5,-45.82357632377911,"0,0,0"
28.95,210,AV,0,0,0,65,146.50232543619936,3,-1.4253882254306163,"0,0,0"
31.4,126,AV,1,0,0,74,1770.5778625761595,9,-52.1213858295857,"0,0,0"
10.533333333333333,160,AV,1,0,0,33,122.3951650093391,5,-0.6714734747040131,"0,0,0"
32.5,193,AV,2,0,0,74,604.6936383004129,1,-2.0471399213295225,"0,0,0"
9.683333333333334,249,AV,0,0,0,30,397.9556521399297,2,-0.9028202565739554,"0,0,0"
23.75,291,AV,2,0,0,52,316.7820495087218,10,-7.837055912325148,"0,0,0"
23.216666666666665,279,AV,0,0,0,54,1034.2754485085857,4,-10.105178470642082,"0,0,0"
24.516666666666666,181,AV,2,0,0,53,304.45215475794447,1,-0.7775158327238477,"0,0,0"
26.266666666666666,225,AV,2,0,0,53,2108.112350525404,5,-28.840148128715597,"0,0,0"
7.883333333333334,293,AV,1,0,0,7,1308.8239993104885,5,-5.373904094391154,"0,0,0"
10.2,174,AV,2,0,0,28,63.21977046916082,2,-0.13434201224696674,"0,0,0"
11.733333333333333,187,AV,2,0,0,29,216.68994521979357,3,-0.794529799139243,"0,0,0"
11.15,243,AV,2,0,0,25,787.1715220388722,3,-2.7428007721041956,"0,0,0"
12.95,141,AV,2,0,0,33,448.5456012777513,1,-0.6050693267236332,"0,0,0"
34.43333333333333,162,AV,2,0,0,85,530.5096238130133,8,-15.222678927745628,"0,0,0"
8.283333333333333,131,AV,0,0,0,27,463.5609856948989,4,-1.699929235349755,"0,0,0"
11.283333333333333,120,AV,1,0,0,32,968.3977162602168,1,-1.1382035658127896,"0,0,0"
22.283333333333335,62,AV,0,0,0,52,544.0547443550604,3,-3.8885478812641447,"0,0,0"
18.333333333333332,100,AV,1,0,0,43,833.028471638836,1,-1.5908529840324992,"0,0,0"
15.266666666666667,172,AV,1,0,0,42,2533.176014567522,5,-20.142267615832033,"0,0,0"
27.5,63,AV,1,0,0,59,363.9754018210222,2,-2.085275739599606,"0,0,0"
8.683333333333334,298,AV,2,0,0,20,461.2287786839295,4,-1.6687513450994949,"0,0,0"
13.816666666666666,97,AV,2,0,0,33,2225.755620366848,2,-6.406775726680961,"0,0,0"
28.533333333333335,103,AV,1,0,0,62,494.8414322817401,2,-2.9415574030081215,"0,0,0"
19.266666666666666,117,AV,0,0,0,50,1984.2288670579555,3,-12.046711303744772,"0,0,0"
24.833333333333332,271,AV,1,0,0,55,42.445954508197325,1,-0.1097994309326632,"0,0,0"
20.366666666666667,154,AV,1,0,0,49,3839.265238466288,1,-8.145107849662853,"0,0,0"
16.9,297,AV,1,0,0,43,294.53721614559083,1,-0.5185082242563004,"0,0,0"
13.783333333333333,158,AV,0,0,0,41,768.8548914264984,1,-1.203894088905754,"0,0,0"
9.266666666666667,52,AV,2,0,0,25,218.4509775743674,2,-0.42173174837273714,"0,0,0"
10.666666666666666,106,AV,0,0,0,34,745.476369685405,1,-0.9283070774282277,"0,0,0"
14.45,170,AV,0,0,0,39,30.054552993917728,1,-0.14523836362105325,"0,0,0"
15.233333333333333,128,AV,2,0,0,39,572.4202749773186,6,-5.449918034679888,"0,0,0"
7.983333333333333,211,AV,1,0,0,27,130.78465666521578,7,-0.7613211003445635,"0,0,0"
8.316666666666666,95,AV,0,0,0,25,566.5243744371911,1,-0.5907910813266638,"0,0,0"
21.15,178,AV,2,0,0,48,492.873449571689,1,-1.0858618185876272,"0,0,0"
18.583333333333332,7,AV,2,0,0,44,920.8647338694982,1,-1.7825766983758513,"0,0,0"
18.983333333333334,69,AV,0,0,0,46,840.8410612726723,3,-5.088114420779029,"0,0,0"
12.383333333333333,163,AV,0,0,0,36,57.28193915625323,1,-0.17388972359912525,"0,0,0"
15.266666666666667,24,AV,1,0,0,42,1328.242730468568,2,-4.224549795518085,"0,0,0"
24.866666666666667,29,AV,0,0,0,57,984.5536619423616,1,-2.650267471559034,"0,0,0"
24.116666666666667,179,AV,1,0,0,54,125.63623276935256,4,-1.262469644564258,"0,0,0"
18.15,214,AV,1,0,0,44,202.1671703328395,3,-1.146666919231574,"0,0,0"
27.45,283,AV,2,0,0,57,466.6387223384215,2,-2.6685901933728475,"0,0,0"
29.283333333333335,35,AV,0,0,0,68,2508.862052408416,8,-61.32320314002204,"0,0,0"
20.45,198,AV,1,0,0,49,783.8794127097556,2,-3.339652914565521,"0,0,0"
27.583333333333332,264,AV,2,0,0,57,5784.369429856904,2,-33.240039605601304,"0,0,0"
24.916666666666668,232,AV,1,0,0,55,77.3205034620968,6,-1.2041057570399452,"0,0,0"
15.283333333333333,146,AV,1,0,0,39,414.8251582270943,7,-4.622851893506455,"0,0,0"
26.633333333333333,28,AV,2,0,0,56,128.9705579675829,5,-1.7890186773628254,"0,0,0"
20.266666666666666,269,AV,1,0,0,50,642.8051709354133,1,-1.3570331386414283,"0,0,0"
29.366666666666667,3,AV,0,0,0,65,5031.906310169041,1,-15.49274117798238,"0,0,0"
16.533333333333335,182,AV,1,0,0,43,2356.6239767387897,1,-4.05863018216125,"0,0,0"
16.95,83,AV,1,0,0,43,1394.1294719570767,2,-4.923019697848426,"0,0,0"
13.75,144,AV,1,0,0,36,343.40004820457364,5,-2.4592451368817123,"0,0,0"
28.333333333333332,148,AV,0,0,0,67,974.2582375089823,7,-20.227904559647378,"0,0,0"
12.7,135,AV,2,0,0,33,2285.8845778904138,5,-15.12017403083763,"0,0,0"
17.35,102,AV,1,0,0,44,184.70224385738888,1,-0.3338108261380935,"0,0,0"
17.366666666666667,55,AV,2,0,0,39,679.8899681104378,6,-7.379639028865379,"0,0,0"
12.916666666666666,15,AV,2,0,0,35,154.2701607479601,5,-1.037841793226294,"0,0,0"
24.283333333333335,77,AV,1,0,0,52,1962.140690822222,4,-19.8530485175554,"0,0,0"
31.716666666666665,278,AV,2,0,0,69,119.90264734729368,1,-0.3961366977463539,"0,0,0"
21.35,156,AV,1,0,0,52,879.4569147307811,1,-1.9558755343231435,"0,0,0"
20.716666666666665,36,AV,2,0,0,48,1476.4370889593283,2,-6.3722614638071,"0,0,0"
21.466666666666665,268,AV,1,0,0,50,171.15878971364504,1,-0.38273007144301174,"0,0,0"
21.116666666666667,19,AV,1,0,0,49,276.83741534969,3,-1.826838569000298,"0,0,0"
16.883333333333333,130,AV,1,0,0,43,1436.3967163814054,2,-5.052325950327652,"0,0,0"
25.25,167,AV,1,0,0,56,1093.203701105051,2,-5.750706969354696,"0,0,0"
29.516666666666666,22,AV,0,0,0,70,184.16464873139336,10,-5.762423487904472,"0,0,0"
30.85,201,AV,1,0,0,73,2627.59696502592,1,-8.443892330317668,"0,0,0"
15.183333333333334,219,AV,2,0,0,38,127.88883641009588,3,-0.6068058852583194,"0,0,0"
6.8,236,AV,0,0,0,14,88.88131449909257,3,-0.2888727933105717,"0,0,0"
25.483333333333334,16,AV,1,0,0,56,99.21817886091677,5,-1.3168801690828278,"0,0,0"
23.716666666666665,50,AV,0,0,0,54,575.1506531095453,5,-7.204508501518079,"0,0,0"
26.466666666666665,51,AV,0,0,0,60,502.2305276133777,2,-2.8692433258682075,"0,0,0"
26.1,280,AV,0,0,0,58,158.6453765370725,1,-0.5313171174601659,"0,0,0"
22.683333333333334,202,AV,2,0,0,51,5817.004719747628,1,-13.744693443709238,"0,0,0"
31.266666666666666,101,AV,0,0,0,71,399.1768206980226,1,-1.400096728523421,"0,0,0"
31.983333333333334,30,AV,1,0,0,85,751.2181641591902,2,-5.005512697991272,"0,0,0"
26.25,85,AV,1,0,0,58,409.2186221552265,1,-1.1189571699556975,"0,0,0"
14.166666666666666,42,AV,1,0,0,38,399.2352950386727,5,-2.94574653457354,"0,0,0"
21.65,205,AV,2,0,0,49,1007.7329331621582,3,-6.817943125925227,"0,0,0"
21.5,272,AV,2,0,0,48,41.97637947099244,1,-0.09400959985691015,"0,0,0"
22.15,149,AV,1,0,0,52,1479.2287287157783,10,-34.13012118859842,"0,0,0"
21.166666666666668,224,AV,1,0,0,51,2272.1000265325147,4,-20.038659956224265,"0,0,0"
23.183333333333334,221,AV,0,0,0,54,354.44326488984905,2,-1.8119117411867365,"0,0,0"
23.583333333333332,287,AV,2,0,0,50,313.48458442864603,1,-0.7701053593168996,"0,0,0"
9.033333333333333,230,AV,1,0,0,25,1058.1013598754355,10,-9.956439879383437,"0,0,0"
18.383333333333333,79,AV,1,0,0,44,663.4811418636766,2,-2.5410406231792892,"0,0,0"
15.25,285,AV,0,0,0,42,158.9425618344063,6,-1.614921292484185,"0,0,0"
12.466666666666667,195,AV,0,0,0,35,117.59086405300458,5,-0.8635240131219395,"0,0,0"
28.083333333333332,137,AV,0,0,0,63,107.2916859288986,9,-2.924788918596783,"0,0,0"
21.183333333333334,169,AV,2,0,0,49,3870.517680646302,4,-34.16269425070451,"0,0,0"
31.866666666666667,166,AV,2,0,0,65,871.3191239918823,3,-8.676886276419161,"0,0,0"
28.3,108,AV,0,0,0,64,31.53579693808168,3,-0.3788947041711599,"0,0,0"
11.066666666666666,228,AV,0,0,0,35,3330.4760607564044,10,-38.49298792260855,"0,0,0"
13.733333333333333,161,AV,1,0,0,37,130.8620224974598,3,-0.5616161798849316,"0,0,0"
22.633333333333333,111,AV,0,0,0,53,971.3026994406453,2,-4.679962034168042,"0,0,0"
8.95,223,AV,0,0,0,31,8339.102086219797,1,-7.87447538246533,"0,0,0"
31.316666666666666,244,AV,0,0,0,85,327.9812238700901,3,-3.309774581520309,"0,0,0"
19.15,20,AV,1,0,0,46,329.1128778114398,5,-3.2825581302547246,"0,0,0"
7.316666666666666,242,AV,0,0,0,20,531.1705685276233,1,-0.5048331242771296,"0,0,0"
17.633333333333333,290,AV,0,0,0,45,820.6009539766088,1,-1.6072843911584238,"0,0,0"
13.616666666666667,38,AV,1,0,0,36,1499.775561030469,10,-21.27285821808842,"0,0,0"
17.466666666666665,76,AV,2,0,0,42,840.3276238214532,1,-1.528929426675144,"0,0,0"
31.683333333333334,252,AV,1,0,0,78,787.2966827284853,9,-23.385171779169543,"0,0,0"
26.283333333333335,80,AV,1,0,0,57,240.04515875028883,1,-0.6572069710923707,"0,0,0"
26.25,98,AV,2,0,0,56,141.49505089766882,3,-1.1607015893949395,"0,0,0"
31.1,265,AV,2,0,0,66,2342.96246273936,2,-15.180444289832103,"0,0,0"
15.9,31,AV,1,0,0,43,1722.8772063303056,1,-2.853515372984569,"0,0,0"
18.3,61,AV,1,0,0,44,591.9373343809685,3,-3.385141630991164,"0,0,0"
18.0,92,AV,2,0,0,42,108.0200955086696,4,-0.8101507163150219,"0,0,0"
29.416666666666668,68,AV,1,0,0,64,1984.527452647332,1,-6.081060683893301,"0,0,0"
14.283333333333333,234,AV,2,0,0,37,589.8964011874154,4,-3.5107028876223265,"0,0,0"
25.983333333333334,27,AV,1,0,0,56,310.4321718130521,3,-2.5206445617528557,"0,0,0"
28.916666666666668,65,AV,1,0,0,63,1123.745243340676,2,-6.7697847124863655,"0,0,0"
24.833333333333332,0,AV,1,0,0,55,169.82949868332335,5,-2.196579453456178,"0,0,0"
30.083333333333332,180,AV,0,0,0,71,478.5239287445675,2,-3.099082261749807,"0,0,0"
15.316666666666666,197,AV,0,0,0,43,2497.032767507091,5,-20.01990549773452,"0,0,0"
24.966666666666665,296,AV,1,0,0,54,1951.0074674158752,2,-10.147948563156184,"0,0,0"
18.083333333333332,257,AV,2,0,0,43,50.01254647187068,10,-0.942076613228814,"0,0,0"
10.033333333333333,207,AV,1,0,0,29,4600.328226155114,9,-43.27183737727154,"0,0,0"
32.266666666666666,123,AV,2,0,0,72,1784.5292360016556,4,-23.992004172911148,"0,0,0"
28.55,11,AV,0,0,0,62,5418.173617588036,10,-161.23422581472752,"0,0,0"
11.133333333333333,99,AV,0,0,0,34,1368.7940705071314,3,-4.862262703639395,"0,0,0"
26.516666666666666,125,AV,1,0,0,55,344.4638177112048,9,-8.563155218414481,"0,0,0"
31.35,124,AV,2,0,0,63,4571.829841275072,1,-14.92988182541391,"0,0,0"
19.233333333333334,209,AV,2,0,0,44,2081.2855425767225,1,-4.16979777106517,"0,0,0"
12.883333333333333,33,AV,1,0,0,36,62.02784652287068,1,-0.08324223153156082,"0,0,0"
17.45,105,AV,0,0,0,46,202.2958965901006,1,-0.4677149370309641,"0,0,0"
19.816666666666666,119,AV,2,0,0,46,441.87767076878,5,-4.560699223472912,"0,0,0"
16.866666666666667,288,AV,0,0,0,45,2014.3195486686295,3,-10.71714262110757,"0,0,0"
