travel_time,id,kind,action,origin,destination,start_time,income,urgency,reward,cost_table
22.983333333333334,47,AV,0,0,0,53,803.0093289227823,1,-2.022482403792564,"0,0,0"
11.016666666666667,151,AV,0,0,0,32,431.5545596554155,3,-1.5857164788136962,"0,0,0"
20.933333333333334,114,AV,1,0,0,51,3945.348275410578,6,-51.6183066032884,"0,0,0"
31.333333333333332,210,AV,2,0,0,65,146.50232543619936,1,-0.4781673121875952,"0,0,0"
32.81666666666667,126,AV,2,0,0,74,1770.5778625761595,5,-30.26274141851092,"0,0,0"
12.15,160,AV,2,0,0,33,122.3951650093391,2,-0.3098127614298896,"0,0,0"
30.583333333333332,193,AV,0,0,0,74,604.6936383004129,2,-3.952822313476589,"0,0,0"
10.633333333333333,249,AV,1,0,0,30,397.9556521399297,4,-1.7631646254532998,"0,0,0"
22.55,291,AV,1,0,0,52,316.7820495087218,3,-2.232323505131774,"0,0,0"
23.766666666666666,279,AV,1,0,0,54,1034.2754485085857,1,-2.5605499818979913,"0,0,0"
22.316666666666666,181,AV,0,0,0,53,304.45215475794447,5,-3.638727736292428,"0,0,0"
26.1,225,AV,2,0,0,53,2108.112350525404,2,-11.462860905981884,"0,0,0"
7.083333333333333,293,AV,0,0,0,7,1308.8239993104885,1,-1.0657121522690236,"0,0,0"
8.283333333333333,174,AV,0,0,0,28,63.21977046916082,2,-0.20909800667768377,"0,0,0"
10.466666666666667,187,AV,1,0,0,29,216.68994521979357,2,-0.4725044638820499,"0,0,0"
10.033333333333333,243,AV,1,0,0,25,787.1715220388722,3,-2.468110709726047,"0,0,0"
12.766666666666667,141,AV,2,0,0,33,448.5456012777513,5,-2.9825167584961587,"0,0,0"
32.55,162,AV,0,0,0,85,530.5096238130133,1,-1.8987591932409982,"0,0,0"
10.3,131,AV,2,0,0,27,463.5609856948989,2,-0.9947246151369706,"0,0,0"
11.233333333333333,120,AV,1,0,0,32,968.3977162602168,1,-1.1331598277072676,"0,0,0"
24.416666666666668,62,AV,2,0,0,52,544.0547443550604,5,-6.9187517402791965,"0,0,0"
18.316666666666666,100,AV,1,0,0,43,833.028471638836,1,-1.5894067540470151,"0,0,0"
16.6,172,AV,2,0,0,42,2533.176014567522,10,-43.80283525189674,"0,0,0"
26.883333333333333,63,AV,0,0,0,59,363.9754018210222,2,-2.138515010893433,"0,0,0"
7.433333333333334,298,AV,1,0,0,20,461.2287786839295,3,-1.0713960171512114,"0,0,0"
11.65,97,AV,0,0,0,33,2225.755620366848,1,-2.8010471851326852,"0,0,0"
28.433333333333334,103,AV,1,0,0,62,494.8414322817401,1,-1.465624103251126,"0,0,0"
19.716666666666665,117,AV,0,0,0,50,1984.2288670579555,1,-4.175247829391599,"0,0,0"
25.55,271,AV,2,0,0,55,42.445954508197325,3,-0.338904418026388,"0,0,0"
21.616666666666667,154,AV,2,0,0,49,3839.265238466288,1,-8.645012177588153,"0,0,0"
16.0,297,AV,0,0,0,43,294.53721614559083,5,-2.554476801213257,"0,0,0"
14.283333333333333,158,AV,1,0,0,41,768.8548914264984,1,-1.1439386145008839,"0,0,0"
8.95,52,AV,2,0,0,25,218.4509775743674,5,-1.0183001298388479,"0,0,0"
10.766666666666667,106,AV,0,0,0,34,745.476369685405,1,-0.9360724562791175,"0,0,0"
15.55,170,AV,1,0,0,39,30.054552993917728,9,-0.43813903036445684,"0,0,0"
13.5,128,AV,0,0,0,39,572.4202749773186,10,-8.149660116868542,"0,0,0"
9.4,211,AV,2,0,0,27,130.78465666521578,2,-0.2561199526360476,"0,0,0"
10.816666666666666,95,AV,2,0,0,25,566.5243744371911,1,-0.6383234705030156,"0,0,0"
21.033333333333335,178,AV,2,0,0,48,492.873449571689,3,-3.2396161112472472,"0,0,0"
16.483333333333334,7,AV,0,0,0,44,920.8647338694982,8,-12.749100302735192,"0,0,0"
21.05,69,AV,2,0,0,46,840.8410612726723,3,-5.531157606184298,"0,0,0"
14.15,163,AV,2,0,0,36,57.28193915625323,1,-0.08443119156885243,"0,0,0"
16.25,24,AV,2,0,0,42,1328.242730468568,2,-4.496655077107131,"0,0,0"
26.6,29,AV,2,0,0,57,984.5536619423616,1,-2.728034104965294,"0,0,0"
23.366666666666667,179,AV,0,0,0,54,125.63623276935256,7,-2.2406145631917123,"0,0,0"
18.133333333333333,214,AV,1,0,0,44,202.1671703328395,8,-3.0549705739184634,"0,0,0"
26.083333333333332,283,AV,1,0,0,57,466.6387223384215,1,-1.2678638896868568,"0,0,0"
31.233333333333334,35,AV,2,0,0,68,2508.862052408416,2,-16.325025993796427,"0,0,0"
19.7,198,AV,0,0,0,49,783.8794127097556,5,-8.142929390824053,"0,0,0"
27.533333333333335,264,AV,2,0,0,57,5784.369429856904,1,-16.589892878686815,"0,0,0"
24.633333333333333,232,AV,1,0,0,55,77.3205034620968,2,-0.3968045281839551,"0,0,0"
14.5,146,AV,0,0,0,39,414.8251582270943,1,-0.7265588327388404,"0,0,0"
24.783333333333335,28,AV,0,0,0,56,128.9705579675829,4,-1.4318001367902484,"0,0,0"
21.4,269,AV,2,0,0,50,642.8051709354133,4,-5.731679440840768,"0,0,0"
31.3,3,AV,2,0,0,65,5031.906310169041,10,-164.06111198780312,"0,0,0"
16.533333333333335,182,AV,1,0,0,43,2356.6239767387897,1,-4.05863018216125,"0,0,0"
16.066666666666666,83,AV,0,0,0,43,1394.1294719570767,4,-9.432922298379317,"0,0,0"
14.95,144,AV,2,0,0,36,343.40004820457364,5,-2.673870167009571,"0,0,0"
28.516666666666666,148,AV,0,0,0,67,974.2582375089823,3,-8.782061689468065,"0,0,0"
10.633333333333333,135,AV,0,0,0,33,2285.8845778904138,1,-2.6319346539827846,"0,0,0"
17.05,102,AV,1,0,0,44,184.70224385738888,1,-0.3280388810175501,"0,0,0"
17.7,55,AV,2,0,0,39,679.8899681104378,1,-1.2535471287036197,"0,0,0"
11.083333333333334,15,AV,0,0,0,35,154.2701607479601,1,-0.2781070432246414,"0,0,0"
24.25,77,AV,1,0,0,52,1962.140690822222,5,-24.782245704395255,"0,0,0"
29.8,278,AV,0,0,0,69,119.90264734729368,2,-0.844395602281115,"0,0,0"
21.5,156,AV,1,0,0,52,879.4569147307811,4,-7.878468194463248,"0,0,0"
19.616666666666667,36,AV,1,0,0,48,1476.4370889593283,1,-3.0169556487936275,"0,0,0"
22.833333333333332,268,AV,2,0,0,50,171.15878971364504,2,-0.8141928538461586,"0,0,0"
