id,origin,destination,start_time,income,kind
0,0,0,65,417.8295094645922,Human
1,0,0,60,424.9057127261393,Human
2,0,0,58,437.5592869272848,Human
3,0,0,74,477.1303205766694,Human
4,0,0,48,506.5869000089976,Human
5,0,0,49,508.6019702527906,Human
6,0,0,93,522.440884226393,Human
7,0,0,56,539.5213747330826,Human
8,0,0,88,542.8991684878858,Human
9,0,0,45,566.7055292848979,Human
10,0,0,51,567.9518330451218,Human
11,0,0,65,571.0932451196882,Human
12,0,0,48,595.9176043698985,Human
13,0,0,45,597.1498506777683,Human
14,0,0,30,600.3305173079323,Human
15,0,0,63,601.3137559373858,Human
16,0,0,59,610.4868582393152,Human
17,0,0,65,615.3970356119416,Human
18,0,0,24,616.3739675020589,Human
19,0,0,49,617.4453946714843,Human
20,0,0,53,623.7253316558669,Human
21,0,0,62,627.4062491148882,Human
22,0,0,55,632.5893922142865,Human
23,0,0,48,639.9143284368583,Human
24,0,0,42,640.5426603936758,Human
25,0,0,41,670.158540600369,Human
26,0,0,19,676.2529471816457,Human
27,0,0,78,727.2326469992182,Human
28,0,0,81,753.7709081553346,Human
29,0,0,80,761.8437659652793,Human
30,0,0,56,783.6834518391023,Human
31,0,0,64,793.0252767736928,Human
32,0,0,84,806.3598325453933,Human
33,0,0,60,827.3783452591958,Human
34,0,0,77,850.3216016091212,Human
35,0,0,74,857.6590975250949,Human
36,0,0,41,859.2772315809713,Human
37,0,0,68,863.3540159882258,Human
38,0,0,79,877.2934597877683,Human
39,0,0,72,881.2906222289953,Human
40,0,0,32,892.1845339920479,Human
41,0,0,53,898.3728471886773,Human
42,0,0,83,902.2448599555772,Human
43,0,0,58,904.859336063587,Human
44,0,0,31,905.8209551718018,Human
45,0,0,62,912.6272274022258,Human
46,0,0,44,934.0011274976006,Human
47,0,0,30,943.1907669438916,Human
48,0,0,39,954.0002559944874,Human
49,0,0,58,959.5289757906356,Human
50,0,0,59,985.0802174553831,Human
51,0,0,73,985.8695826897422,Human
52,0,0,24,1014.5614647146556,Human
53,0,0,36,1017.530975349866,Human
54,0,0,66,1022.032321197676,Human
55,0,0,50,1038.299283744561,Human
56,0,0,54,1059.8377785859489,Human
57,0,0,61,1062.4074567339185,Human
58,0,0,60,1074.3823512953045,Human
59,0,0,43,1083.524948441525,Human
60,0,0,38,1089.3140785512585,Human
61,0,0,28,1100.389953660579,Human
62,0,0,49,1104.4445206976068,Human
63,0,0,32,1111.987968807459,Human
64,0,0,71,1122.7546975855585,Human
65,0,0,80,1129.1321270070612,Human
66,0,0,17,1135.438045570021,Human
67,0,0,19,1141.0395517097602,Human
68,0,0,12,1141.5133047894662,Human
69,0,0,67,1150.4391077840953,Human
70,0,0,41,1167.011530479414,Human
71,0,0,32,1200.7903182940884,Human
72,0,0,42,1205.4292211271013,Human
73,0,0,56,1240.6560786390864,Human
74,0,0,28,1269.7848662283686,Human
75,0,0,25,1275.9312017726234,Human
76,0,0,62,1279.3396024785957,Human
77,0,0,70,1282.6858023855964,Human
78,0,0,29,1294.2551843223837,Human
79,0,0,36,1317.647826688136,Human
80,0,0,36,1323.5149786113286,Human
81,0,0,39,1342.087988935639,Human
82,0,0,52,1348.5865378412918,Human
83,0,0,35,1365.417472605012,Human
84,0,0,19,1386.7650627050614,Human
85,0,0,51,1405.7852601227096,Human
86,0,0,67,1411.5824788559885,Human
87,0,0,58,1444.5182772575097,Human
88,0,0,51,1447.5744631551047,Human
89,0,0,44,1467.6871321740252,Human
90,0,0,55,1474.5167950508735,Human
91,0,0,15,1496.328062426438,Human
92,0,0,46,1509.578116022191,Human
93,0,0,79,1517.942512651984,Human
94,0,0,31,1519.7273932229994,Human
95,0,0,38,1528.3774584247917,Human
96,0,0,37,1530.0661682302475,Human
97,0,0,45,1538.317647081207,Human
98,0,0,66,1552.9853059451273,Human
99,0,0,51,1581.438059619256,Human
100,0,0,37,1587.6148581174584,Human
101,0,0,29,1592.6375082496468,Human
102,0,0,98,1594.6992934726818,Human
103,0,0,51,1614.9493849180149,Human
104,0,0,22,1614.9573615816892,Human
105,0,0,92,1626.914224999384,Human
106,0,0,75,1635.9686818612918,Human
107,0,0,20,1639.6236094811811,Human
