id,origin,destination,start_time,income,kind
0,0,0,78,419.7646265090227,Human
1,0,0,60,437.5592869272848,Human
2,0,0,47,437.8567856598078,Human
3,0,0,48,457.16351791608827,Human
4,0,0,87,473.5024380788758,Human
5,0,0,67,491.0984231068265,Human
6,0,0,62,497.26542980048754,Human
7,0,0,65,506.5869000089976,Human
8,0,0,65,508.6019702527906,Human
9,0,0,53,513.3463032142733,Human
10,0,0,78,513.7357984527049,Human
11,0,0,56,522.440884226393,Human
12,0,0,26,539.5213747330826,Human
13,0,0,23,566.7055292848979,Human
14,0,0,84,571.0932451196882,Human
15,0,0,69,572.7967315704935,Human
16,0,0,67,591.6693204447811,Human
17,0,0,25,601.3137559373858,Human
18,0,0,26,610.4868582393152,Human
19,0,0,30,615.3970356119416,Human
20,0,0,40,623.7253316558669,Human
21,0,0,58,626.2908344343901,Human
22,0,0,68,639.9143284368583,Human
23,0,0,56,640.5426603936758,Human
24,0,0,49,650.412147456106,Human
25,0,0,43,658.4091024775607,Human
26,0,0,25,670.158540600369,Human
27,0,0,47,742.6585956180782,Human
28,0,0,68,763.1985099142711,Human
29,0,0,34,767.6170681366935,Human
30,0,0,25,776.0711537761008,Human
31,0,0,62,777.0630287344238,Human
32,0,0,83,779.2240782816187,Human
33,0,0,29,793.0252767736928,Human
34,0,0,45,801.7987355487146,Human
35,0,0,55,806.3598325453933,Human
36,0,0,46,813.126641713825,Human
37,0,0,62,816.2772675203604,Human
38,0,0,57,822.5771428470101,Human
39,0,0,58,827.3783452591958,Human
40,0,0,67,827.8499544782503,Human
41,0,0,60,845.7864251007381,Human
42,0,0,52,850.3216016091212,Human
43,0,0,60,857.6590975250949,Human
44,0,0,27,859.2772315809713,Human
45,0,0,38,877.2934597877683,Human
46,0,0,48,892.1845339920479,Human
47,0,0,37,905.8209551718018,Human
48,0,0,19,923.9636394510808,Human
49,0,0,28,926.7012599248138,Human
50,0,0,52,931.9887487728153,Human
51,0,0,53,932.0432837729122,Human
52,0,0,38,934.0011274976006,Human
53,0,0,65,943.1907669438916,Human
54,0,0,40,946.2003450753726,Human
55,0,0,41,950.4213588862824,Human
56,0,0,51,975.0940381265832,Human
57,0,0,38,978.4447105201264,Human
58,0,0,39,1011.0784796502788,Human
59,0,0,39,1014.5614647146556,Human
60,0,0,39,1017.530975349866,Human
61,0,0,52,1068.5648373754009,Human
62,0,0,56,1074.3823512953045,Human
63,0,0,62,1076.386102050743,Human
64,0,0,67,1100.389953660579,Human
65,0,0,63,1111.987968807459,Human
66,0,0,64,1135.438045570021,Human
67,0,0,27,1141.5133047894662,Human
68,0,0,50,1148.2139867956057,Human
69,0,0,55,1150.2916000513435,Human
70,0,0,29,1167.011530479414,Human
71,0,0,52,1200.7903182940884,Human
72,0,0,45,1205.4292211271013,Human
73,0,0,56,1239.4416864014672,Human
74,0,0,76,1249.5878531833848,Human
75,0,0,8,1260.6549751070208,Human
76,0,0,56,1261.43865123121,Human
77,0,0,40,1275.9312017726234,Human
78,0,0,44,1291.2118623687816,Human
79,0,0,64,1293.252850487379,Human
80,0,0,46,1301.8927857652438,Human
81,0,0,56,1317.647826688136,Human
82,0,0,72,1342.087988935639,Human
83,0,0,47,1348.5865378412918,Human
84,0,0,56,1446.9812594843625,Human
85,0,0,45,1447.5744631551047,Human
86,0,0,41,1454.957177165027,Human
87,0,0,83,1457.5875839824732,Human
88,0,0,47,1460.106853854364,Human
89,0,0,38,1467.6871321740252,Human
90,0,0,30,1474.5167950508735,Human
91,0,0,67,1474.807688008607,Human
92,0,0,40,1475.2077210572677,Human
93,0,0,49,1490.1599361877834,Human
94,0,0,24,1496.328062426438,Human
95,0,0,49,1509.578116022191,Human
96,0,0,21,1517.942512651984,Human
97,0,0,54,1530.0661682302475,Human
98,0,0,34,1530.6528609905624,Human
99,0,0,7,1552.9853059451273,Human
100,0,0,37,1567.0706205360798,Human
101,0,0,33,1573.7150367511856,Human
102,0,0,79,1581.438059619256,Human
103,0,0,60,1587.6148581174584,Human
104,0,0,72,1588.8002265047048,Human
105,0,0,41,1592.2311391495805,Human
106,0,0,47,1614.9493849180149,Human
107,0,0,59,1659.6531244520008,Human
108,0,0,55,1664.0464513081895,Human
109,0,0,64,1684.196745492046,Human
110,0,0,56,1718.6657268339234,Human
111,0,0,20,1797.659883656486,Human
112,0,0,45,1799.695682844959,Human
113,0,0,40,1805.1606101798543,Human
114,0,0,77,1823.811293294481,Human
115,0,0,54,1830.3424648913517,Human
116,0,0,70,1832.3133019091129,Human
117,0,0,50,1836.3970218708375,Human
118,0,0,53,1836.592480640456,Human
119,0,0,78,1869.7531794209297,Human
120,0,0,25,1880.1756700095973,Human
121,0,0,34,1888.2149669861096,Human
122,0,0,49,1900.764377468582,Human
123,0,0,73,1922.439846447592,Human
124,0,0,40,1927.298426803608,Human
125,0,0,32,1950.0200213032829,Human
