id,origin,destination,start_time,income,kind
0,0,0,40,437.5592869272848,Human
1,0,0,45,491.8679742725259,Human
2,0,0,57,506.5869000089976,Human
3,0,0,58,513.3463032142733,Human
4,0,0,75,522.440884226393,Human
5,0,0,44,539.5213747330826,Human
6,0,0,69,541.9839687696077,Human
7,0,0,73,546.8646928603165,Human
8,0,0,15,548.7192496267361,Human
9,0,0,30,572.7967315704935,Human
10,0,0,54,583.3206434887895,Human
11,0,0,22,586.8516376274475,Human
12,0,0,51,591.6693204447811,Human
13,0,0,57,595.9176043698985,Human
14,0,0,40,597.1498506777683,Human
15,0,0,62,601.3137559373858,Human
16,0,0,30,614.9217871931492,Human
17,0,0,76,615.3970356119416,Human
18,0,0,57,616.3739675020589,Human
19,0,0,41,617.4453946714843,Human
20,0,0,79,626.2908344343901,Human
21,0,0,36,640.5426603936758,Human
22,0,0,61,658.4091024775607,Human
23,0,0,60,670.158540600369,Human
24,0,0,45,676.2529471816457,Human
25,0,0,69,679.8949342204361,Human
26,0,0,73,720.4688823460104,Human
27,0,0,76,727.2326469992182,Human
28,0,0,40,742.4887258523852,Human
29,0,0,38,742.6585956180782,Human
30,0,0,43,753.5670156580491,Human
31,0,0,32,763.1985099142711,Human
32,0,0,37,767.6170681366935,Human
33,0,0,35,779.0639592631991,Human
34,0,0,52,779.2240782816187,Human
35,0,0,67,783.6834518391023,Human
36,0,0,29,813.126641713825,Human
37,0,0,73,827.3783452591958,Human
38,0,0,62,832.4581618945489,Human
39,0,0,27,835.7777612710734,Human
40,0,0,76,849.0657401736111,Human
41,0,0,29,850.3216016091212,Human
42,0,0,70,854.5785374972068,Human
43,0,0,35,857.6590975250949,Human
44,0,0,47,870.7377108213431,Human
45,0,0,55,898.3728471886773,Human
46,0,0,54,905.8209551718018,Human
47,0,0,39,912.6272274022258,Human
48,0,0,33,914.1934345695068,Human
49,0,0,28,921.9548251796884,Human
50,0,0,88,931.9887487728153,Human
51,0,0,49,932.1411738504048,Human
52,0,0,54,938.3100494872764,Human
53,0,0,62,946.1123250925148,Human
54,0,0,67,946.2003450753726,Human
55,0,0,27,950.4213588862824,Human
56,0,0,82,959.5289757906356,Human
57,0,0,63,961.7772661313056,Human
58,0,0,38,979.573716991658,Human
59,0,0,73,985.8695826897422,Human
60,0,0,45,1020.7360413649084,Human
61,0,0,65,1022.032321197676,Human
62,0,0,61,1025.7249596144625,Human
63,0,0,60,1052.4070316009115,Human
64,0,0,50,1089.3140785512585,Human
65,0,0,40,1111.987968807459,Human
66,0,0,57,1117.0806745336297,Human
67,0,0,45,1141.5133047894662,Human
68,0,0,43,1148.2139867956057,Human
69,0,0,31,1148.9174546898266,Human
70,0,0,77,1167.011530479414,Human
71,0,0,50,1174.3503864217532,Human
72,0,0,31,1239.4416864014672,Human
73,0,0,44,1244.4027248274256,Human
74,0,0,55,1260.6549751070208,Human
75,0,0,25,1265.4739572733297,Human
76,0,0,47,1275.6237969650936,Human
77,0,0,49,1294.2551843223837,Human
78,0,0,60,1310.9401185904849,Human
79,0,0,61,1317.647826688136,Human
80,0,0,45,1323.5149786113286,Human
81,0,0,46,1338.7213376931895,Human
82,0,0,44,1342.087988935639,Human
83,0,0,69,1348.5865378412918,Human
84,0,0,40,1365.417472605012,Human
85,0,0,56,1391.0507319816634,Human
86,0,0,70,1405.7852601227096,Human
87,0,0,57,1421.705549214182,Human
88,0,0,56,1460.106853854364,Human
89,0,0,51,1467.6871321740252,Human
90,0,0,49,1475.2077210572677,Human
91,0,0,70,1485.5718097438446,Human
92,0,0,44,1490.1599361877834,Human
93,0,0,39,1496.328062426438,Human
94,0,0,47,1509.578116022191,Human
95,0,0,81,1526.0895405694364,Human
96,0,0,53,1541.4014724042315,Human
97,0,0,35,1546.5147326922538,Human
98,0,0,65,1564.4426034616197,Human
99,0,0,31,1567.0706205360798,Human
100,0,0,73,1573.7150367511856,Human
101,0,0,73,1587.6148581174584,Human
102,0,0,76,1588.8002265047048,Human
103,0,0,44,1594.6992934726818,Human
104,0,0,70,1597.8734280578535,Human
105,0,0,47,1614.9493849180149,Human
106,0,0,50,1626.914224999384,Human
107,0,0,69,1628.9397076974285,Human
108,0,0,64,1645.9523587482854,Human
109,0,0,40,1649.648602545546,Human
110,0,0,53,1653.1781197118603,Human
111,0,0,43,1661.9571573900298,Human
112,0,0,41,1682.490559712908,Human
113,0,0,67,1697.366940102563,Human
114,0,0,69,1703.2333497257905,Human
115,0,0,61,1717.0377309640771,Human
116,0,0,51,1778.835052690156,Human
117,0,0,54,1823.811293294481,Human
118,0,0,61,1824.367004680513,Human
119,0,0,35,1848.7234685638712,Human
120,0,0,17,1862.7228332236152,Human
121,0,0,20,1885.557658153182,Human
122,0,0,33,1899.102970895097,Human
123,0,0,34,1929.5758599688188,Human
124,0,0,72,1950.0200213032829,Human
125,0,0,75,1963.0347272178835,Human
126,0,0,42,1986.5043233563797,Human
127,0,0,58,1997.7276787447236,Human
128,0,0,71,2010.868248891871,Human
129,0,0,40,2015.5588757501516,Human
130,0,0,20,2022.4315636845977,Human
131,0,0,77,2033.019749384408,Human
132,0,0,51,2035.9911412414244,Human
133,0,0,39,2046.5713793034688,Human
134,0,0,77,2078.9202215407213,Human
135,0,0,62,2108.868816674547,Human
136,0,0,55,2123.4400354784907,Human
137,0,0,75,2142.030696222753,Human
138,0,0,38,2187.718469250836,Human
139,0,0,68,2187.907521251699,Human
140,0,0,43,2218.0502812558643,Human
141,0,0,66,2225.3307045190536,Human
142,0,0,48,2241.037238818388,Human
143,0,0,53,2250.3510049999354,Human
144,0,0,15,2255.9253983027734,Human
145,0,0,48,2271.53748778668,Human
146,0,0,33,2280.385817754286,Human
147,0,0,81,2294.767722006211,Human
148,0,0,47,2302.618320259251,Human
149,0,0,63,2314.8193170712048,Human
150,0,0,68,2318.1098695731453,Human
151,0,0,75,2382.718205806423,Human
152,0,0,34,2392.7441380289174,Human
153,0,0,32,2403.836358207942,Human
154,0,0,69,2421.832203454489,Human
155,0,0,49,2446.4664131825853,Human
156,0,0,44,2476.7673195544394,Human
157,0,0,83,2486.38103050259,Human
158,0,0,53,2528.765907819195,Human
159,0,0,46,2530.9644311939346,Human
160,0,0,48,2563.744074524839,Human
161,0,0,20,2612.3907844155665,Human
162,0,0,40,2629.980017260476,Human
163,0,0,39,2744.255474143275,Human
164,0,0,77,2744.8905386527767,Human
165,0,0,74,2756.9260540590044,Human
166,0,0,66,2761.3662775036096,Human
167,0,0,57,2793.3389947689566,Human
168,0,0,50,2813.5576138103806,Human
169,0,0,39,2850.5966631146844,Human
170,0,0,51,2891.134206742707,Human
171,0,0,38,2909.5116230827134,Human
172,0,0,59,2909.8477340427667,Human
173,0,0,45,2942.323800284961,Human
174,0,0,68,2949.689674384749,Human
175,0,0,34,2964.6777926145683,Human
176,0,0,41,2966.188350320237,Human
177,0,0,34,2968.817229463249,Human
178,0,0,46,2987.078671303881,Human
179,0,0,60,2996.640782499388,Human
180,0,0,53,3001.8426729260827,Human
181,0,0,56,3022.892107624705,Human
182,0,0,53,3024.224513765153,Human
183,0,0,65,3065.2253709468137,Human
184,0,0,74,3101.095365071405,Human
185,0,0,42,3131.512437779759,Human
186,0,0,42,3151.1733449572957,Human
187,0,0,51,3159.4556453821087,Human
188,0,0,73,3206.59631480788,Human
189,0,0,49,3245.380745418587,Human
190,0,0,60,3252.767976975094,Human
191,0,0,54,3257.3450634265246,Human
192,0,0,52,3274.575105225111,Human
