travel_time,id,kind,action,origin,destination,start_time,income,urgency,reward,cost_table
22.533333333333335,47,AV,0,0,0,53,803.0093289227823,2,-3.8696826829986173,"0,0,0"
13.05,151,AV,2,0,0,32,431.5545596554155,3,-1.7599334385947412,"0,0,0"
20.9,114,AV,1,0,0,51,3945.348275410578,2,-17.178703949183557,"0,0,0"
30.8,210,AV,2,0,0,65,146.50232543619936,2,-0.9400565882156124,"0,0,0"
32.516666666666666,126,AV,2,0,0,74,1770.5778625761595,1,-5.99721772549668,"0,0,0"
10.616666666666667,160,AV,1,0,0,33,122.3951650093391,10,-1.3535715297039759,"0,0,0"
30.416666666666668,193,AV,0,0,0,74,604.6936383004129,1,-2.0159130032955788,"0,0,0"
9.583333333333334,249,AV,0,0,0,30,397.9556521399297,1,-0.4972647569105202,"0,0,0"
22.333333333333332,291,AV,1,0,0,52,316.7820495087218,2,-1.4739164803530804,"0,0,0"
25.266666666666666,279,AV,2,0,0,54,1034.2754485085857,3,-8.166466562182373,"0,0,0"
24.116666666666667,181,AV,2,0,0,53,304.45215475794447,6,-4.5889819576536,"0,0,0"
23.783333333333335,225,AV,0,0,0,53,2108.112350525404,2,-10.54540390347136,"0,0,0"
9.3,293,AV,2,0,0,7,1308.8239993104885,1,-1.2679232493320356,"0,0,0"
10.1,174,AV,2,0,0,28,63.21977046916082,4,-0.2660498673910518,"0,0,0"
10.466666666666667,187,AV,1,0,0,29,216.68994521979357,10,-2.3625223194102496,"0,0,0"
11.133333333333333,243,AV,2,0,0,25,787.1715220388722,3,-2.73870092042691,"0,0,0"
10.583333333333334,141,AV,0,0,0,33,448.5456012777513,3,-1.5834711292258965,"0,0,0"
33.233333333333334,162,AV,1,0,0,85,530.5096238130133,2,-3.673042325983154,"0,0,0"
8.316666666666666,131,AV,0,0,0,27,463.5609856948989,2,-0.9031837911866476,"0,0,0"
11.35,120,AV,1,0,0,32,968.3977162602168,4,-4.5797141998139415,"0,0,0"
23.016666666666666,62,AV,1,0,0,52,544.0547443550604,5,-6.522045155853631,"0,0,0"
18.0,100,AV,1,0,0,43,833.028471638836,2,-3.1238567686456347,"0,0,0"
15.15,172,AV,1,0,0,42,2533.176014567522,2,-7.995336795978742,"0,0,0"
27.183333333333334,63,AV,1,0,0,59,363.9754018210222,6,-6.183790420521741,"0,0,0"
8.9,298,AV,2,0,0,20,461.2287786839295,3,-1.282792540714679,"0,0,0"
11.583333333333334,97,AV,0,0,0,33,2225.755620366848,2,-5.471181097760275,"0,0,0"
28.283333333333335,103,AV,1,0,0,62,494.8414322817401,1,-1.4578922058717239,"0,0,0"
19.533333333333335,117,AV,0,0,0,50,1984.2288670579555,2,-8.174709139555292,"0,0,0"
25.4,271,AV,2,0,0,55,42.445954508197325,1,-0.11230492130293873,"0,0,0"
