id,origin,destination,start_time,income,kind
0,0,0,59,21.71863738525853,Human
1,0,0,34,25.103227889057084,Human
2,0,0,23,26.10047322583462,Human
3,0,0,56,28.0680783497702,Human
4,0,0,75,28.11720881153488,Human
5,0,0,47,31.53579693808168,Human
6,0,0,49,34.74727135586235,Human
7,0,0,68,38.4768695946831,Human
8,0,0,78,39.84596978092326,Human
9,0,0,42,41.97637947099244,Human
10,0,0,57,42.445954508197325,Human
11,0,0,51,43.56224756281427,Human
12,0,0,62,43.65592074692805,Human
13,0,0,61,45.71626857969611,Human
14,0,0,56,45.75346762782524,Human
15,0,0,61,50.01254647187068,Human
16,0,0,42,50.6389294692178,Human
17,0,0,43,50.872414683210096,Human
18,0,0,52,51.882987914413945,Human
19,0,0,66,56.9655073659875,Human
20,0,0,56,58.07880344506588,Human
21,0,0,40,62.02784652287068,Human
22,0,0,69,64.56471790970987,Human
23,0,0,31,65.57678967204737,Human
24,0,0,44,68.8695709040776,Human
25,0,0,36,69.21892741123139,Human
26,0,0,72,70.98092886176617,Human
27,0,0,70,71.85667082931167,Human
28,0,0,71,74.06023758423208,Human
29,0,0,39,74.8315279786278,Human
30,0,0,62,81.98663065503159,Human
31,0,0,69,83.42618279991096,Human
32,0,0,50,84.2883779482098,Human
33,0,0,63,84.79730452067297,Human
34,0,0,79,88.88131449909257,Human
35,0,0,64,93.91214091978802,Human
36,0,0,34,99.17747128700466,Human
37,0,0,49,99.21817886091677,Human
38,0,0,19,99.48363440118514,Human
39,0,0,42,101.84537020033218,Human
40,0,0,60,101.89439376691462,Human
41,0,0,72,107.2916859288986,Human
42,0,0,47,107.53285984632323,Human
43,0,0,48,108.05912624974889,Human
44,0,0,51,109.14368072439174,Human
45,0,0,17,111.4275735234741,Human
46,0,0,53,113.58015164476134,Human
47,0,0,73,113.76740875199872,Human
48,0,0,51,114.70216526365446,Human
49,0,0,84,115.0399324216134,Human
50,0,0,26,117.1485875969615,Human
51,0,0,73,118.71105087612428,Human
52,0,0,30,121.13169212124645,Human
53,0,0,65,121.99473896141627,Human
54,0,0,39,122.3951650093391,Human
55,0,0,34,124.13379641007708,Human
56,0,0,35,124.49878090740816,Human
57,0,0,57,126.7061241991229,Human
58,0,0,51,127.48192867963044,Human
59,0,0,44,128.5262902949931,Human
60,0,0,52,128.9179362306729,Human
61,0,0,75,132.55140481318696,Human
62,0,0,62,138.82376744679527,Human
63,0,0,63,141.49505089766882,Human
64,0,0,57,141.73470508638104,Human
65,0,0,41,143.90331408704745,Human
66,0,0,42,144.4229375488867,Human
67,0,0,50,146.944324562573,Human
68,0,0,76,147.02502399415226,Human
69,0,0,76,150.17494538557966,Human
70,0,0,59,150.19786753247394,Human
71,0,0,59,150.75814936612252,Human
72,0,0,67,152.23574492873516,Human
73,0,0,46,153.68200915591763,Human
74,0,0,50,154.2701607479601,Human
75,0,0,61,158.6453765370725,Human
76,0,0,44,158.942113367733,Human
77,0,0,49,162.5748283320654,Human
78,0,0,47,165.91794752010054,Human
79,0,0,44,168.9808315298625,Human
80,0,0,65,169.7890214745277,Human
81,0,0,44,175.15556042839705,Human
82,0,0,14,176.86312555194397,Human
83,0,0,38,178.27480847600162,Human
84,0,0,36,180.2658763709112,Human
85,0,0,44,191.16496154888893,Human
86,0,0,57,192.26059616986336,Human
87,0,0,47,197.20755896428443,Human
88,0,0,65,198.9364111902541,Human
89,0,0,46,200.6451523577608,Human
90,0,0,66,204.67968930853365,Human
91,0,0,49,204.71970691490296,Human
92,0,0,30,209.2283135825785,Human
93,0,0,45,216.68994521979357,Human
94,0,0,64,218.4509775743674,Human
95,0,0,64,219.7200008165888,Human
96,0,0,61,229.05165371744263,Human
97,0,0,40,229.3862477303203,Human
98,0,0,31,230.41444288986912,Human
99,0,0,54,232.4104689217076,Human
100,0,0,54,234.81639136300288,Human
101,0,0,56,234.8886655947549,Human
102,0,0,64,236.21837928927107,Human
103,0,0,58,236.83076347430844,Human
104,0,0,76,237.40757151038488,Human
105,0,0,53,239.0179087759181,Human
106,0,0,52,239.1030961679696,Human
107,0,0,47,243.4729392080227,Human
108,0,0,34,243.89016058691595,Human
109,0,0,40,245.0458802045612,Human
110,0,0,79,248.78646844076167,Human
111,0,0,54,252.27575907887604,Human
112,0,0,49,263.93265415129105,Human
113,0,0,65,266.20563928630355,Human
114,0,0,47,269.8898673920239,Human
115,0,0,53,275.2144634093347,Human
116,0,0,26,279.6768153303877,Human
117,0,0,37,286.7789589449951,Human
