id,origin,destination,start_time,income,kind
0,0,0,71,388.2787303527966,Human
1,0,0,40,417.8295094645922,Human
2,0,0,51,424.9057127261393,Human
3,0,0,60,437.5592869272848,Human
4,0,0,59,437.8567856598078,Human
5,0,0,86,457.16351791608827,Human
6,0,0,92,465.3670128771111,Human
7,0,0,33,473.5024380788758,Human
8,0,0,64,491.8679742725259,Human
9,0,0,43,508.6019702527906,Human
10,0,0,58,522.440884226393,Human
11,0,0,44,539.5213747330826,Human
12,0,0,71,541.9839687696077,Human
13,0,0,61,542.8991684878858,Human
14,0,0,59,546.8646928603165,Human
15,0,0,61,548.7192496267361,Human
16,0,0,55,566.7055292848979,Human
17,0,0,39,571.0932451196882,Human
18,0,0,51,572.7967315704935,Human
19,0,0,43,586.8516376274475,Human
20,0,0,25,588.8906571209208,Human
21,0,0,87,591.6693204447811,Human
22,0,0,62,597.1498506777683,Human
23,0,0,60,601.3137559373858,Human
24,0,0,50,615.3970356119416,Human
25,0,0,57,627.4062491148882,Human
26,0,0,56,640.5426603936758,Human
27,0,0,78,646.5589615252754,Human
28,0,0,60,649.7132696839626,Human
29,0,0,57,682.056612603955,Human
30,0,0,32,720.4688823460104,Human
31,0,0,61,736.5379020629116,Human
32,0,0,35,742.4887258523852,Human
33,0,0,48,742.6585956180782,Human
34,0,0,27,753.7709081553346,Human
35,0,0,78,767.6170681366935,Human
36,0,0,48,776.0711537761008,Human
37,0,0,33,777.0630287344238,Human
38,0,0,66,779.2240782816187,Human
39,0,0,73,793.0252767736928,Human
40,0,0,35,807.7368269013535,Human
41,0,0,61,816.2772675203604,Human
42,0,0,63,818.0604611907775,Human
43,0,0,20,832.3173438658397,Human
44,0,0,51,837.3801312568858,Human
45,0,0,67,844.3352662229099,Human
46,0,0,40,849.0657401736111,Human
47,0,0,54,857.6590975250949,Human
48,0,0,12,859.2772315809713,Human
49,0,0,37,863.3540159882258,Human
50,0,0,28,863.5619359671642,Human
51,0,0,54,870.7377108213431,Human
52,0,0,81,871.0408974081768,Human
53,0,0,53,873.8892656114449,Human
54,0,0,48,877.2934597877683,Human
55,0,0,48,881.2906222289953,Human
56,0,0,36,904.859336063587,Human
57,0,0,47,923.9636394510808,Human
58,0,0,43,926.7012599248138,Human
59,0,0,63,932.1411738504048,Human
60,0,0,79,938.3100494872764,Human
61,0,0,26,943.1907669438916,Human
62,0,0,42,948.3478854920526,Human
63,0,0,84,950.4213588862824,Human
64,0,0,58,954.0002559944874,Human
65,0,0,31,985.8695826897422,Human
66,0,0,36,1005.9867386644172,Human
67,0,0,14,1022.032321197676,Human
68,0,0,54,1040.734547163155,Human
69,0,0,72,1062.4074567339185,Human
70,0,0,40,1074.3823512953045,Human
71,0,0,45,1083.524948441525,Human
72,0,0,52,1104.4445206976068,Human
73,0,0,36,1141.0395517097602,Human
74,0,0,49,1148.2139867956057,Human
75,0,0,58,1150.2916000513435,Human
76,0,0,69,1150.4391077840953,Human
77,0,0,63,1167.011530479414,Human
78,0,0,45,1174.3503864217532,Human
79,0,0,70,1234.5997004771,Human
80,0,0,72,1239.4416864014672,Human
