travel_time,id,kind,action,bid_route_0,bid_route_1,bid_route_2,karma_balance,origin,destination,start_time,income,urgency,reward,observation,cost_table
12.266666666666667,102,AV,0,4,5,2,1,0,0,9,2835.850686157305,0.2,-2.4533333333333336,"0.495275956284153,0.24862380952380955,0.3461633333333333,0.2,0.09,0.14011653592951495,5.0","0,0,0"
28.65,156,AV,2,2,2,6,0,0,0,18,793.0252767736928,0.1,-2.865,"0.4374863387978142,0.24712916666666668,0.33172569444444444,0.1,0.18,0.0391825829295129,6.0","0,0,0"
22.283333333333335,212,AV,1,3,4,1,8,0,0,41,1538.317647081207,0.3,-6.6850000000000005,"0.5248130630630632,0.2698424242424243,0.355325,0.3,0.41,0.07600673086224138,12.0","0,0,0"
36.21666666666667,251,AV,2,0,0,9,6,0,0,65,2528.765907819195,0.6,-21.73,"0.46806280193236716,0.2756803278688524,0.37072666666666665,0.6,0.65,0.12494378526691811,15.0","0,0,0"
24.666666666666668,49,AV,1,1,4,2,1,0,0,47,6130.868263041086,0.6,-14.8,"0.4233717948717948,0.24570588235294116,0.347875,0.6,0.47,0.3029200470429381,5.0","0,0,0"
21.183333333333334,27,AV,1,1,9,6,0,0,0,29,767.6170681366935,0.1,-2.1183333333333336,"0.510551075268817,0.26902968036529684,0.3845606060606061,0.1,0.29,0.03792718884414417,9.0","0,0,0"
30.816666666666666,99,AV,1,0,8,0,2,0,0,71,959.5289757906356,0.1,-3.081666666666667,"0.5505911458333332,0.2734855072463768,0.37858823529411767,0.1,0.71,0.04740936357053375,10.0","0,0,0"
25.366666666666667,7,AV,2,3,3,2,5,0,0,0,2949.689674384749,0.4,-10.146666666666668,"0.5334453551912568,0.24329605263157894,0.339113475177305,0.4,0.0,0.14574120607241453,5.0","0,0,0"
24.65,110,AV,1,2,8,5,2,0,0,53,1626.914224999384,0.2,-4.93,"0.5547795698924731,0.2671338028169014,0.3527397660818714,0.2,0.53,0.0803841988487261,10.0","0,0,0"
33.13333333333333,286,AV,2,2,0,5,7,0,0,52,4679.48341028673,0.2,-6.626666666666667,"0.48455932203389834,0.2514054726368159,0.37769010416666665,0.2,0.52,0.23120857828995,12.0","0,0,0"
19.15,76,AV,0,7,2,2,0,0,0,17,586.8516376274475,0.2,-3.83,"0.4068916666666667,0.23073095238095237,0.3313630952380952,0.2,0.17,0.028995750365243225,7.0","0,0,0"
38.233333333333334,165,AV,2,1,3,9,4,0,0,62,1244.4027248274256,0.4,-15.293333333333335,"0.47350248756218893,0.24725799086757988,0.3475733333333333,0.4,0.62,0.06148468956958209,13.0","0,0,0"
27.933333333333334,152,AV,0,5,5,5,0,0,0,25,2574.4307659940623,0.2,-5.586666666666667,"0.5527385057471264,0.24199537037037033,0.34978055555555554,0.2,0.25,0.12720004007342384,5.0","0,0,0"
26.666666666666668,238,AV,1,0,5,7,7,0,0,59,1880.1756700095973,0.1,-2.666666666666667,"0.30181216931216936,0.1934920634920635,0.3141130952380953,0.1,0.59,0.09289759263654204,12.0","0,0,0"
26.6,200,AV,1,3,9,6,0,0,0,57,4660.29795945294,0.3,-7.98,"0.5652454954954955,0.27322135416666665,0.3690384615384615,0.3,0.57,0.23026064442157015,9.0","0,0,0"
36.4,296,AV,1,1,4,1,8,0,0,84,946.2003450753726,0.6,-21.84,"0.4896383647798742,0.2484307692307692,0.3464191919191919,0.6,0.84,0.04675080930545112,12.0","0,0,0"
19.516666666666666,159,AV,1,0,5,1,2,0,0,20,1862.7228332236152,0.2,-3.9033333333333333,"0.45390256410256413,0.24313657407407405,0.3434842767295598,0.2,0.2,0.09203526548916015,7.0","0,0,0"
53.68333333333333,191,AV,0,7,5,3,1,0,0,64,2753.3979495063454,0.4,-21.473333333333333,"0.5774494949494949,0.2839947916666667,0.3709444444444444,0.4,0.64,0.13604262897318792,8.0","0,0,0"
36.03333333333333,144,AV,1,3,7,4,10,0,0,98,1017.530975349866,0.1,-3.6033333333333335,"0.47175277777777785,0.22491666666666663,0.33262499999999995,0.1,0.98,0.050275184149485695,17.0","0,0,0"
24.416666666666668,113,AV,2,0,2,6,1,0,0,2,649.7132696839626,0.4,-9.766666666666667,"0.48468103448275857,0.26916402116402116,0.3666618357487923,0.4,0.02,0.03210168050804979,7.0","0,0,0"
16.216666666666665,35,AV,1,2,6,9,9,0,0,13,2022.4315636845977,0.1,-1.6216666666666666,"0.4965086206896552,0.2550906432748538,0.34990256410256415,0.1,0.13,0.09992631355425287,15.0","0,0,0"
22.216666666666665,209,AV,2,0,2,2,6,0,0,3,1997.7276787447236,0.2,-4.443333333333333,"0.5415546875,0.24403174603174604,0.33401388888888883,0.2,0.03,0.09870571939579707,6.0","0,0,0"
28.883333333333333,257,AV,1,2,7,9,2,0,0,65,2758.442965787371,0.3,-8.665,"0.4723671875,0.25004040404040406,0.3541472222222224,0.3,0.65,0.13629189816371895,9.0","0,0,0"
41.7,239,AV,0,6,0,5,4,0,0,42,1011.0784796502788,0.5,-20.85,"0.4835597484276729,0.2504868421052632,0.3602624113475177,0.5,0.42,0.04995637281363524,10.0","0,0,0"
29.083333333333332,77,AV,2,1,2,8,1,0,0,20,779.0639592631991,0.4,-11.633333333333333,"0.4024632352941177,0.2035952380952381,0.32194915254237294,0.4,0.2,0.0384927682449347,9.0","0,0,0"
42.583333333333336,45,AV,2,0,2,3,5,0,0,98,2857.712092786687,0.1,-4.258333333333334,"0.411031862745098,0.22213846153846156,0.3307380952380952,0.1,0.98,0.1411966860877753,5.0","0,0,0"
45.3,118,AV,2,1,1,3,16,0,0,47,1294.2551843223837,0.2,-9.06,"0.5655098039215686,0.2919632768361582,0.37797484276729554,0.2,0.47,0.06394784955402583,16.0","0,0,0"
37.21666666666667,232,AV,2,2,2,8,7,0,0,51,2113.1349678504243,0.1,-3.721666666666667,"0.45880434782608687,0.2546159420289855,0.3344935897435897,0.1,0.51,0.10440787771091574,15.0","0,0,0"
38.35,108,AV,2,0,0,4,3,0,0,64,4159.866430607663,0.2,-7.670000000000001,"0.5198333333333334,0.25875342465753426,0.3739811320754717,0.2,0.64,0.20553482488742356,7.0","0,0,0"
22.666666666666668,249,AV,1,3,5,4,0,0,0,43,16390.717038727882,0.2,-4.533333333333334,"0.5021313131313131,0.2526666666666666,0.3433087431693989,0.2,0.43,0.8098488767684134,5.0","0,0,0"
26.8,268,AV,1,2,4,4,1,0,0,59,6007.794801579103,0.2,-5.36,"0.5193779761904761,0.26910042735042733,0.3675816326530612,0.2,0.59,0.29683911084658465,5.0","0,0,0"
20.416666666666668,63,AV,1,0,7,4,4,0,0,23,761.8437659652793,0.1,-2.041666666666667,"0.40996913580246913,0.21480046948356807,0.339599358974359,0.1,0.23,0.03764193577878302,11.0","0,0,0"
30.483333333333334,208,AV,1,1,5,3,8,0,0,67,1234.5997004771,0.2,-6.096666666666668,"0.5290617283950617,0.2612031963470319,0.3786693121693122,0.2,0.67,0.06100033197617807,13.0","0,0,0"
35.233333333333334,0,AV,1,3,6,7,26,0,0,95,2872.269398564857,0.2,-7.046666666666667,"0.5600599999999999,0.2662835497835498,0.374496855345912,0.2,0.95,0.1419159479544386,32.0","0,0,0"
29.85,237,AV,1,0,9,1,0,0,0,67,4227.85786318916,0.1,-2.9850000000000003,"0.5100292792792793,0.25380769230769235,0.3499150326797386,0.1,0.67,0.2088942133251532,9.0","0,0,0"
11.85,221,AV,1,1,4,4,2,0,0,2,2968.817229463249,0.2,-2.37,"0.4369636363636363,0.2302755555555556,0.3388601190476191,0.2,0.02,0.1466862793696381,6.0","0,0,0"
43.6,82,AV,2,0,2,2,6,0,0,86,7332.887514065835,0.1,-4.36,"0.5815722222222223,0.2675174129353234,0.36880158730158724,0.1,0.86,0.3623106117141683,6.0","0,0,0"
32.416666666666664,175,AV,1,1,4,2,1,0,0,81,5394.467136051333,0.7,-22.691666666666663,"0.5554798850574713,0.2735572916666666,0.34865804597701155,0.7,0.81,0.2665352065179911,5.0","0,0,0"
6.85,101,AV,0,4,1,4,3,0,0,1,950.4213588862824,0.4,-2.74,"0.5469933333333333,0.2824943502824859,0.37429761904761905,0.4,0.01,0.04695936536102284,7.0","0,0,0"
17.8,67,AV,1,1,6,3,0,0,0,20,3783.636689084741,0.6,-10.68,"0.5141744791666667,0.2595119047619048,0.36528571428571427,0.6,0.2,0.18694569099783895,6.0","0,0,0"
26.583333333333332,192,AV,1,2,9,8,0,0,0,61,4967.653125719208,0.6,-15.95,"0.4091216931216931,0.22242328042328036,0.3386327160493828,0.6,0.61,0.24544675468029653,9.0","0,0,0"
23.65,88,AV,1,3,9,2,5,0,0,43,2953.464044858564,0.4,-9.459999999999999,"0.4002650273224044,0.24342798353909462,0.3524201388888889,0.4,0.43,0.1459276939290168,14.0","0,0,0"
8.933333333333334,298,AV,0,9,8,0,0,0,0,4,3101.095365071405,0.9,-8.040000000000001,"0.43419852941176473,0.22737745098039217,0.33875925925925926,0.9,0.04,0.15322200927639995,9.0","0,0,0"
43.38333333333333,169,AV,0,6,9,3,7,0,0,49,1249.5878531833848,0.1,-4.338333333333334,"0.5062121212121211,0.2718285024154589,0.3687575757575757,0.1,0.49,0.06174088155709868,13.0","0,0,0"
16.333333333333332,274,AV,1,2,6,3,2,0,0,10,859.2772315809713,0.2,-3.2666666666666666,"0.4295337837837838,0.2339021164021164,0.3707861635220125,0.2,0.1,0.042456025516412095,8.0","0,0,0"
36.86666666666667,37,AV,2,1,3,2,5,0,0,58,3159.4556453821087,0.4,-14.746666666666668,"0.461188888888889,0.24211519607843138,0.33688978494623656,0.4,0.58,0.15610553214765938,5.0","0,0,0"
33.016666666666666,228,AV,0,8,2,6,4,0,0,34,5386.149373461946,0.4,-13.206666666666667,"0.48380747126436774,0.2470093896713615,0.3631092896174863,0.4,0.34,0.2661242342173697,12.0","0,0,0"
16.683333333333334,36,AV,1,0,6,7,24,0,0,17,850.3216016091212,0.8,-13.346666666666668,"0.5335080645161291,0.27576709401709404,0.3582291666666667,0.8,0.17,0.04201353682867991,30.0","0,0,0"
18.85,270,AV,1,3,6,2,1,0,0,18,5427.330032863625,0.6,-11.31,"0.31552185792349724,0.2187488888888889,0.30991472868217057,0.6,0.18,0.26815892926348833,7.0","0,0,0"
5.416666666666667,39,AV,0,6,5,7,2,0,0,0,1434.4967426379471,0.1,-0.5416666666666667,"0.4360563725490195,0.20823636363636366,0.32892537313432824,0.1,0.0,0.07087704418350775,8.0","0,0,0"
20.25,59,AV,1,0,7,6,3,0,0,28,1068.5648373754009,0.2,-4.05,"0.5462175141242939,0.2785307692307692,0.38695833333333335,0.2,0.28,0.052796716047137274,10.0","0,0,0"
71.15,123,AV,0,9,4,8,18,0,0,92,1148.9174546898266,1.0,-71.15,"0.4518253968253969,0.22382850241545896,0.3225804597701149,1.0,0.92,0.05676685821503235,27.0","0,0,0"
28.533333333333335,285,AV,2,0,2,5,2,0,0,42,2088.64210540395,0.4,-11.413333333333334,"0.5096019900497512,0.2599454022988505,0.3576197916666667,0.4,0.42,0.10319770996204586,7.0","0,0,0"
22.5,280,AV,2,3,2,4,3,0,0,3,8348.421721831439,0.2,-4.5,"0.5399065656565657,0.2592769607843137,0.3699363636363636,0.2,0.03,0.41248713758156286,7.0","0,0,0"
15.933333333333334,151,AV,1,3,7,2,1,0,0,10,981.8973671489576,0.5,-7.966666666666667,"0.4650182291666667,0.25686111111111104,0.3457138888888888,0.5,0.1,0.048514563335367175,8.0","0,0,0"
28.366666666666667,104,AV,2,2,3,1,5,0,0,22,2667.9339807116767,0.1,-2.836666666666667,"0.44738063063063066,0.22162962962962962,0.3217648809523809,0.1,0.22,0.13181994005915215,5.0","0,0,0"
24.266666666666666,147,AV,2,3,2,5,0,0,0,7,5702.616109653807,0.7,-16.986666666666665,"0.5017206572769953,0.25155022831050233,0.35414130434782615,0.7,0.07,0.28176053800041856,5.0","0,0,0"
31.783333333333335,260,AV,1,0,7,9,3,0,0,77,2276.662146114732,0.9,-28.605,"0.4528482587064678,0.24023177083333327,0.335276836158192,0.9,0.77,0.1124875914492194,10.0","0,0,0"
33.9,288,AV,1,2,9,4,3,0,0,88,12197.400506638176,0.2,-6.78,"0.57375956284153,0.27625316455696197,0.3738666666666668,0.2,0.88,0.6026613159421645,12.0","0,0,0"
33.88333333333333,80,AV,1,1,4,5,4,0,0,84,4304.4895651906745,0.2,-6.776666666666667,"0.5371690476190476,0.25728535353535353,0.3632407407407407,0.2,0.84,0.21268050880229086,8.0","0,0,0"
31.433333333333334,96,AV,1,1,4,1,2,0,0,74,3022.892107624705,0.3,-9.43,"0.40815656565656566,0.23001904761904762,0.3278333333333333,0.3,0.74,0.14935806482215805,6.0","0,0,0"
69.3,217,AV,0,6,3,2,0,0,0,91,2131.3254046090938,0.2,-13.86,"0.44970486111111113,0.2350685185185185,0.3358397435897436,0.2,0.91,0.10530664893258515,6.0","0,0,0"
14.933333333333334,120,AV,1,0,5,4,1,0,0,3,2780.081336731352,0.3,-4.4799999999999995,"0.5060717948717948,0.2691574074074074,0.36385792349726775,0.3,0.03,0.1373610283526348,6.0","0,0,0"
52.1,71,AV,2,0,3,1,12,0,0,90,753.7709081553346,0.2,-10.420000000000002,"0.39170149253731346,0.23291549295774647,0.33439542483660134,0.2,0.9,0.03724306397749163,12.0","0,0,0"
20.35,215,AV,1,1,6,4,1,0,0,23,1751.9448432672848,0.2,-4.07,"0.4134754901960784,0.2361738095238095,0.34229166666666677,0.2,0.23,0.08656183619837181,7.0","0,0,0"
35.86666666666667,167,AV,1,1,4,1,15,0,0,91,1129.1321270070612,0.1,-3.586666666666667,"0.3812671957671958,0.21846019900497513,0.31735555555555556,0.1,0.91,0.05578928503366858,19.0","0,0,0"
20.983333333333334,227,AV,1,3,5,5,0,0,0,29,2747.619709803412,0.6,-12.59,"0.46264150943396215,0.2368238095238095,0.3477189054726369,0.6,0.29,0.13575713194935043,5.0","0,0,0"
15.733333333333333,68,AV,1,2,6,2,7,0,0,13,4135.471393234625,0.4,-6.293333333333333,"0.5185517241379309,0.2535674603174603,0.3718472222222222,0.4,0.13,0.20432949057724065,13.0","0,0,0"
17.35,279,AV,1,1,7,2,3,0,0,15,1927.298426803608,0.1,-1.7350000000000003,"0.4133574879227054,0.25543333333333335,0.36227450980392156,0.1,0.15,0.09522588075045987,10.0","0,0,0"
34.833333333333336,204,AV,0,9,6,3,5,0,0,35,3628.2404526711953,0.1,-3.483333333333334,"0.39070467836257305,0.211265625,0.31021538461538456,0.1,0.35,0.1792677189349818,14.0","0,0,0"
18.2,258,AV,1,2,5,5,0,0,0,22,11861.36896338871,0.9,-16.38,"0.5319399999999999,0.27699561403508777,0.35824999999999996,0.9,0.22,0.5860583346804944,5.0","0,0,0"
10.366666666666667,131,AV,0,7,5,1,15,0,0,9,1411.5824788559885,0.1,-1.0366666666666668,"0.37781111111111115,0.21118571428571425,0.33239444444444444,0.1,0.09,0.06974487341013964,22.0","0,0,0"
10.716666666666667,234,AV,0,9,3,6,2,0,0,8,5807.233742044462,0.8,-8.573333333333334,"0.606005291005291,0.27131592039800995,0.3775444444444444,0.8,0.08,0.28692959020732056,11.0","0,0,0"
23.766666666666666,73,AV,2,2,1,6,0,0,0,9,1122.7546975855585,0.2,-4.753333333333333,"0.419251572327044,0.2304835680751173,0.336437908496732,0.2,0.09,0.0554741826472708,6.0","0,0,0"
58.75,214,AV,0,6,3,2,3,0,0,75,1614.9493849180149,0.1,-5.875,"0.46169086021505373,0.2447983870967742,0.3465191256830601,0.1,0.75,0.0797930281099649,9.0","0,0,0"
29.333333333333332,70,AV,2,0,2,2,13,0,0,26,5003.647877951615,0.1,-2.9333333333333336,"0.37126612903225803,0.2216032863849765,0.3250350877192982,0.1,0.26,0.2472252192585145,13.0","0,0,0"
39.083333333333336,114,AV,2,3,3,1,17,0,0,53,1348.5865378412918,0.4,-15.633333333333335,"0.529699494949495,0.2615382513661202,0.3612592592592593,0.4,0.53,0.0666323071965214,17.0","0,0,0"
13.3,53,AV,1,3,4,7,3,0,0,2,2996.640782499388,0.1,-1.33,"0.4478515625,0.2497488262910798,0.3407606060606061,0.1,0.02,0.14806101319737625,7.0","0,0,0"
12.283333333333333,111,AV,1,3,6,5,4,0,0,2,3386.12741774329,0.2,-2.456666666666667,"0.5071242937853109,0.26253755868544604,0.3706694444444444,0.2,0.02,0.16730515689916173,10.0","0,0,0"
35.96666666666667,290,AV,2,0,0,1,21,0,0,54,871.0408974081768,0.7,-25.176666666666666,"0.40722849462365596,0.22194545454545453,0.3130555555555556,0.7,0.54,0.0430372564372029,21.0","0,0,0"
16.483333333333334,220,AV,1,1,4,4,2,0,0,13,5502.789496653042,0.7,-11.538333333333334,"0.5219096045197741,0.26424444444444445,0.35362820512820514,0.7,0.13,0.27188730562719554,6.0","0,0,0"
32.6,130,AV,1,1,6,6,0,0,0,85,2139.4702648744856,0.2,-6.5200000000000005,"0.4592090909090909,0.2473547619047619,0.3229496855345912,0.2,0.85,0.10570907830292801,6.0","0,0,0"
35.13333333333333,129,AV,2,1,0,0,17,0,0,46,8987.033628468456,0.1,-3.5133333333333336,"0.4814035087719298,0.26687899543378996,0.3446249999999999,0.1,0.46,0.4440403108844108,17.0","0,0,0"
5.116666666666666,138,AV,0,6,6,2,1,0,0,0,586.3474640105957,0.2,-1.0233333333333332,"0.48806770833333324,0.25925,0.37730714285714273,0.2,0.0,0.02897083965289678,7.0","0,0,0"
40.7,201,AV,2,3,2,2,26,0,0,74,854.5785374972068,0.1,-4.07,"0.619279569892473,0.2828125,0.37875781249999996,0.1,0.74,0.04222386775802824,26.0","0,0,0"
16.483333333333334,143,AV,1,1,4,6,10,0,0,15,3849.958431883558,0.3,-4.945,"0.4118562091503268,0.2334501915708812,0.3520897435897436,0.3,0.15,0.19022258173935064,14.0","0,0,0"
31.25,60,AV,0,6,8,7,7,0,0,32,3132.463358685509,0.8,-25.0,"0.4507755102040816,0.2503138528138529,0.35391666666666666,0.8,0.32,0.15477187035537765,13.0","0,0,0"
12.283333333333333,206,AV,0,6,0,2,1,0,0,10,2965.4163440895786,0.1,-1.2283333333333335,"0.5435144927536232,0.24450000000000002,0.35800340136054415,0.1,0.1,0.14651824503694982,7.0","0,0,0"
32.65,30,AV,2,1,2,0,7,0,0,19,1888.2149669861096,0.1,-3.265,"0.503248427672956,0.2563429118773947,0.3457900000000001,0.1,0.19,0.09329480623074009,7.0","0,0,0"
19.333333333333332,235,AV,0,4,7,3,6,0,0,15,1942.5668635563816,0.3,-5.8,"0.4931067708333334,0.24974731182795698,0.3320526315789473,0.3,0.15,0.09598027888478354,10.0","0,0,0"
24.483333333333334,103,AV,0,5,2,3,1,0,0,17,3252.767976975094,0.3,-7.345,"0.46065090090090094,0.25943817204301073,0.34508024691358025,0.3,0.17,0.1607160007897979,6.0","0,0,0"
