id,origin,destination,start_time,income,kind
0,0,0,49,381.3218977270381,Human
1,0,0,54,477.1303205766694,Human
2,0,0,44,497.26542980048754,Human
3,0,0,45,508.6019702527906,Human
4,0,0,56,513.3463032142733,Human
5,0,0,47,522.2875039790788,Human
6,0,0,38,548.7192496267361,Human
7,0,0,27,610.4868582393152,Human
8,0,0,27,614.9217871931492,Human
9,0,0,47,615.3970356119416,Human
10,0,0,39,617.4453946714843,Human
11,0,0,44,626.2908344343901,Human
12,0,0,55,627.4062491148882,Human
13,0,0,35,632.5893922142865,Human
14,0,0,40,636.6552097563458,Human
15,0,0,38,639.9143284368583,Human
16,0,0,80,676.2529471816457,Human
17,0,0,50,682.056612603955,Human
18,0,0,41,741.34301771214,Human
19,0,0,67,743.7818724069466,Human
20,0,0,57,753.5670156580491,Human
21,0,0,44,761.8437659652793,Human
22,0,0,48,767.6170681366935,Human
23,0,0,59,779.0639592631991,Human
24,0,0,29,779.2240782816187,Human
25,0,0,47,802.5586880039084,Human
26,0,0,77,806.3598325453933,Human
27,0,0,54,807.7368269013535,Human
28,0,0,6,814.1496548969513,Human
29,0,0,43,816.2772675203604,Human
30,0,0,58,822.5771428470101,Human
31,0,0,50,825.4433072334436,Human
32,0,0,16,832.3173438658397,Human
33,0,0,46,835.7777612710734,Human
34,0,0,72,857.6590975250949,Human
35,0,0,39,863.3540159882258,Human
36,0,0,74,870.7377108213431,Human
37,0,0,39,871.0408974081768,Human
38,0,0,37,905.8209551718018,Human
39,0,0,77,921.9548251796884,Human
40,0,0,46,932.0432837729122,Human
41,0,0,69,932.1411738504048,Human
42,0,0,42,934.0011274976006,Human
43,0,0,41,938.3100494872764,Human
44,0,0,46,946.1123250925148,Human
45,0,0,41,946.2003450753726,Human
46,0,0,26,948.3478854920526,Human
47,0,0,58,954.0002559944874,Human
48,0,0,44,961.7772661313056,Human
49,0,0,65,978.4447105201264,Human
50,0,0,55,979.5720138781878,Human
51,0,0,66,979.573716991658,Human
52,0,0,28,985.8695826897422,Human
53,0,0,45,1014.5614647146556,Human
54,0,0,63,1017.530975349866,Human
55,0,0,27,1020.7360413649084,Human
56,0,0,61,1025.7249596144625,Human
57,0,0,56,1038.299283744561,Human
58,0,0,32,1040.734547163155,Human
59,0,0,51,1047.1205397958274,Human
60,0,0,31,1068.5648373754009,Human
61,0,0,33,1074.3823512953045,Human
62,0,0,53,1076.386102050743,Human
63,0,0,73,1097.8259349569896,Human
64,0,0,35,1111.987968807459,Human
65,0,0,28,1117.0806745336297,Human
66,0,0,34,1129.1321270070612,Human
67,0,0,40,1135.438045570021,Human
68,0,0,45,1141.0395517097602,Human
69,0,0,60,1148.2139867956057,Human
70,0,0,42,1150.2916000513435,Human
71,0,0,36,1150.4391077840953,Human
72,0,0,34,1194.3606142611325,Human
73,0,0,59,1244.4027248274256,Human
74,0,0,87,1249.5878531833848,Human
75,0,0,56,1260.6549751070208,Human
76,0,0,42,1261.43865123121,Human
77,0,0,60,1275.6237969650936,Human
78,0,0,29,1275.9312017726234,Human
79,0,0,25,1291.2118623687816,Human
80,0,0,37,1293.252850487379,Human
81,0,0,47,1297.4303329633815,Human
82,0,0,29,1342.087988935639,Human
83,0,0,56,1365.417472605012,Human
84,0,0,40,1389.0632502942228,Human
85,0,0,0,1434.4967426379471,Human
86,0,0,40,1447.5744631551047,Human
87,0,0,76,1460.8215047913693,Human
88,0,0,25,1475.2077210572677,Human
89,0,0,49,1485.5718097438446,Human
90,0,0,41,1503.4428459110418,Human
91,0,0,44,1509.578116022191,Human
92,0,0,40,1519.7273932229994,Human
93,0,0,24,1527.6889462703334,Human
94,0,0,66,1541.4014724042315,Human
95,0,0,49,1567.0706205360798,Human
96,0,0,56,1572.8756307612184,Human
97,0,0,75,1588.8002265047048,Human
98,0,0,52,1594.6992934726818,Human
99,0,0,19,1614.9493849180149,Human
100,0,0,56,1614.9573615816892,Human
101,0,0,48,1626.914224999384,Human
102,0,0,32,1635.9686818612918,Human
103,0,0,39,1653.1781197118603,Human
104,0,0,43,1659.6531244520008,Human
105,0,0,33,1661.9571573900298,Human
106,0,0,67,1682.490559712908,Human
107,0,0,62,1697.366940102563,Human
108,0,0,55,1716.9764066453156,Human
109,0,0,52,1778.835052690156,Human
110,0,0,45,1782.711710770346,Human
111,0,0,38,1794.439334206041,Human
112,0,0,28,1804.2001824470888,Human
113,0,0,61,1805.1606101798543,Human
114,0,0,50,1823.811293294481,Human
115,0,0,45,1832.3133019091129,Human
116,0,0,30,1848.7234685638712,Human
117,0,0,65,1880.1756700095973,Human
118,0,0,54,1900.764377468582,Human
119,0,0,38,1921.5023446668008,Human
120,0,0,51,1929.5758599688188,Human
121,0,0,26,1945.516475481125,Human
122,0,0,21,1963.0347272178835,Human
123,0,0,57,1996.532829496936,Human
124,0,0,64,1997.7276787447236,Human
125,0,0,45,2044.1603053436156,Human
126,0,0,42,2046.5713793034688,Human
127,0,0,55,2113.1349678504243,Human
128,0,0,70,2117.047321722312,Human
129,0,0,41,2123.4400354784907,Human
130,0,0,82,2139.4702648744856,Human
131,0,0,66,2193.4249838744518,Human
132,0,0,84,2198.5025098873134,Human
133,0,0,58,2212.8825544422834,Human
134,0,0,61,2218.0502812558643,Human
135,0,0,30,2218.7455195521825,Human
136,0,0,25,2225.3307045190536,Human
137,0,0,34,2276.662146114732,Human
138,0,0,27,2280.385817754286,Human
139,0,0,64,2294.767722006211,Human
140,0,0,71,2302.618320259251,Human
141,0,0,57,2318.1098695731453,Human
142,0,0,12,2318.2944376966047,Human
143,0,0,52,2335.4036410281064,Human
144,0,0,37,2337.3116255789537,Human
145,0,0,31,2382.718205806423,Human
146,0,0,42,2392.7441380289174,Human
147,0,0,43,2421.0391237858234,Human
148,0,0,50,2421.832203454489,Human
149,0,0,50,2446.4664131825853,Human
150,0,0,45,2458.2611968747465,Human
151,0,0,45,2476.7926805910606,Human
152,0,0,37,2478.182963693478,Human
153,0,0,42,2496.2043409386315,Human
154,0,0,26,2520.718778515204,Human
155,0,0,45,2520.757475212996,Human
156,0,0,49,2528.765907819195,Human
157,0,0,85,2530.9644311939346,Human
158,0,0,68,2563.744074524839,Human
159,0,0,33,2574.4307659940623,Human
160,0,0,41,2580.565825479665,Human
161,0,0,27,2648.588416164911,Human
162,0,0,49,2722.266725979925,Human
163,0,0,26,2744.255474143275,Human
164,0,0,59,2750.2432356670683,Human
165,0,0,74,2754.938443140308,Human
166,0,0,50,2761.3662775036096,Human
167,0,0,84,2767.495209174315,Human
168,0,0,37,2780.081336731352,Human
169,0,0,28,2793.3389947689566,Human
170,0,0,49,2797.307504072895,Human
171,0,0,70,2813.5576138103806,Human
172,0,0,31,2818.3733061874163,Human
173,0,0,57,2853.537244729806,Human
174,0,0,82,2857.8751728516777,Human
